	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [16, 71, 98, 66, 42, 59, 113, 105, 58, 107, 36, 132, 89, 93, 4, 6, 142, 115, 12, 26, 37, 44, 92, 80, 32, 141, 133, 149, 126, 11, 148, 69, 108, 8, 57, 143, 117, 118, 70, 138, 64, 21, 3, 109, 29, 77, 65, 84, 129, 79, 39, 116, 151, 130, 35, 100, 14, 106, 31, 45, 47, 121, 15, 17, 87, 28, 102, 40, 52, 27, 61, 43, 81, 73, 49, 46, 85, 9, 23, 24, 82, 97, 122, 18, 150, 48, 103, 139, 136, 146, 76, 110, 112, 123, 91, 135, 30, 19, 145, 1, 99, 72, 54, 83, 13, 128, 120, 63, 101, 104, 67, 74, 53, 131, 10, 41, 33, 38, 60, 88, 147, 68, 50, 56, 34, 96, 75, 0, 125, 124, 22, 119, 140, 2, 114, 127, 94, 5, 7, 25, 55, 62, 78, 90, 144, 111, 95, 137, 134, 86, 51, 20]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.6s | Train: skip eval | Valid: time=  0.3s loss=2.489, TAw acc=  8.7% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.951, TAw acc= 43.5% | *
| Epoch  20, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.899, TAw acc= 51.3% | *
| Epoch  21, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.856, TAw acc= 64.3% | *
| Epoch  22, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.823, TAw acc= 62.6% | *
| Epoch  23, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.774, TAw acc= 67.0% | *
| Epoch  24, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.756, TAw acc= 58.3% | *
| Epoch  25, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.720, TAw acc= 57.4% | *
| Epoch  26, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.655, TAw acc= 72.2% | *
| Epoch  27, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.616, TAw acc= 57.4% | *
| Epoch  28, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.544, TAw acc= 71.3% | *
| Epoch  29, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.526, TAw acc= 60.9% | *
| Epoch  30, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.446, TAw acc= 86.1% | *
| Epoch  31, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.397, TAw acc= 75.7% | *
| Epoch  32, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.358, TAw acc= 87.0% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.342, TAw acc= 76.5% | *
| Epoch  34, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.296, TAw acc= 76.5% | *
| Epoch  35, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.262, TAw acc= 79.1% | *
| Epoch  36, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.209, TAw acc= 78.3% | *
| Epoch  37, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.182, TAw acc= 75.7% | *
| Epoch  38, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.157, TAw acc= 73.0% | *
| Epoch  39, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.119, TAw acc= 82.6% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.064, TAw acc= 80.0% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.051, TAw acc= 79.1% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.008, TAw acc= 86.1% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.991, TAw acc= 78.3% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.961, TAw acc= 87.8% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.910, TAw acc= 92.2% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.881, TAw acc= 93.0% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.856, TAw acc= 90.4% | *
| Epoch  48, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.845, TAw acc= 89.6% | *
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.811, TAw acc= 88.7% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.799, TAw acc= 91.3% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.772, TAw acc= 91.3% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.774, TAw acc= 83.5% |
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.745, TAw acc= 88.7% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.710, TAw acc= 91.3% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.736, TAw acc= 88.7% |
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.695, TAw acc= 89.6% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.666, TAw acc= 92.2% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.681, TAw acc= 90.4% |
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.641, TAw acc= 93.0% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.624, TAw acc= 89.6% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.610, TAw acc= 92.2% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.598, TAw acc= 93.9% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.578, TAw acc= 92.2% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.587, TAw acc= 94.8% |
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.591, TAw acc= 90.4% |
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.547, TAw acc= 94.8% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.531, TAw acc= 90.4% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.544, TAw acc= 87.8% |
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.513, TAw acc= 90.4% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.535, TAw acc= 91.3% |
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.499, TAw acc= 92.2% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.485, TAw acc= 93.9% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.473, TAw acc= 89.6% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.462, TAw acc= 95.7% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.460, TAw acc= 93.9% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.479, TAw acc= 91.3% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.460, TAw acc= 88.7% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.439, TAw acc= 94.8% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.435, TAw acc= 94.8% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.422, TAw acc= 94.8% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.409, TAw acc= 95.7% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.403, TAw acc= 94.8% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.403, TAw acc= 93.0% |
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.419, TAw acc= 89.6% |
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.388, TAw acc= 94.8% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.379, TAw acc= 95.7% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.375, TAw acc= 93.9% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.380, TAw acc= 91.3% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.363, TAw acc= 94.8% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.365, TAw acc= 93.0% |
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.360, TAw acc= 93.0% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.346, TAw acc= 95.7% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.353, TAw acc= 93.9% |
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.336, TAw acc= 93.0% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.326, TAw acc= 94.8% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.325, TAw acc= 94.8% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.317, TAw acc= 95.7% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.318, TAw acc= 94.8% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.319, TAw acc= 93.9% |
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.321, TAw acc= 93.0% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.308, TAw acc= 93.9% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.295, TAw acc= 96.5% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.305, TAw acc= 93.9% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.285, TAw acc= 96.5% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.285, TAw acc= 95.7% |
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.284, TAw acc= 94.8% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.275, TAw acc= 95.7% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.282, TAw acc= 93.9% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.277, TAw acc= 94.8% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.277, TAw acc= 94.8% |
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.287, TAw acc= 93.9% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.270, TAw acc= 94.8% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.281, TAw acc= 93.0% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.288, TAw acc= 93.9% |
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.259, TAw acc= 94.8% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.278, TAw acc= 91.3% |
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.251, TAw acc= 95.7% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.301, TAw acc= 92.2% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.306, TAw acc= 91.3% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 94.8% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 93.9% |
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.262, TAw acc= 92.2% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.239, TAw acc= 95.7% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.230, TAw acc= 96.5% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.237, TAw acc= 94.8% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.275, TAw acc= 92.2% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.233, TAw acc= 93.9% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.248, TAw acc= 92.2% |
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.226, TAw acc= 94.8% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.226, TAw acc= 95.7% | *
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.211, TAw acc= 96.5% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.215, TAw acc= 96.5% |
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.211, TAw acc= 95.7% |
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.209, TAw acc= 95.7% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.212, TAw acc= 96.5% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.207, TAw acc= 96.5% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.201, TAw acc= 96.5% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 95.7% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.217, TAw acc= 94.8% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.198, TAw acc= 96.5% | *
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.201, TAw acc= 95.7% |
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.194, TAw acc= 96.5% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 96.5% |
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.192, TAw acc= 96.5% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.191, TAw acc= 96.5% | *
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.222, TAw acc= 94.8% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.185, TAw acc= 96.5% | *
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 96.5% | *
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.184, TAw acc= 96.5% | *
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.251, TAw acc= 93.0% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.188, TAw acc= 95.7% |
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.182, TAw acc= 95.7% | *
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.177, TAw acc= 96.5% | *
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.190, TAw acc= 94.8% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.187, TAw acc= 95.7% |
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.181, TAw acc= 96.5% |
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 96.5% |
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.177, TAw acc= 95.7% | lr=3.3e-03
| Epoch 159, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 96.5% |
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.180, TAw acc= 96.5% |
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.181, TAw acc= 95.7% |
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.186, TAw acc= 95.7% |
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.183, TAw acc= 95.7% | lr=1.1e-03
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.176, TAw acc= 95.7% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.177, TAw acc= 95.7% |
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.177, TAw acc= 95.7% |
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 96.5% |
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 96.5% | lr=3.7e-04
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.176, TAw acc= 95.7% |
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.176, TAw acc= 95.7% |
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.176, TAw acc= 95.7% | lr=1.2e-04
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% | *
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.176, TAw acc= 96.5% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 415 train exemplars, time=  0.5s
415
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.231 | TAw acc= 93.1%, forg=  0.0%| TAg acc= 93.1%, forg=  0.0% <<<
Save at k=100/icarl_dsads_3/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.241, TAw acc= 28.1% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=6.004, TAw acc= 35.4% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=5.485, TAw acc= 57.3% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=5.220, TAw acc= 55.2% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.013, TAw acc= 68.8% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.947, TAw acc= 68.8% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.858, TAw acc= 70.8% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.751, TAw acc= 91.7% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.695, TAw acc= 96.9% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.649, TAw acc= 94.8% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.594, TAw acc= 87.5% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.586, TAw acc= 82.3% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.523, TAw acc= 84.4% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.493, TAw acc= 82.3% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.452, TAw acc= 85.4% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.439, TAw acc= 86.5% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.379, TAw acc= 95.8% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.371, TAw acc= 93.8% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.335, TAw acc= 95.8% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.310, TAw acc= 91.7% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.284, TAw acc= 97.9% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.294, TAw acc= 95.8% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.250, TAw acc= 97.9% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.234, TAw acc= 94.8% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.222, TAw acc= 95.8% | *
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.198, TAw acc= 96.9% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.191, TAw acc= 97.9% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.167, TAw acc= 97.9% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.151, TAw acc= 95.8% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.124, TAw acc= 97.9% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.112, TAw acc= 99.0% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.097, TAw acc= 95.8% | *
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.083, TAw acc= 99.0% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.068, TAw acc= 97.9% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.065, TAw acc= 97.9% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.042, TAw acc= 97.9% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.022, TAw acc= 96.9% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.012, TAw acc= 97.9% | *
