	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [121, 136, 46, 47, 69, 130, 71, 101, 72, 17, 79, 111, 64, 100, 49, 10, 19, 87, 13, 78, 129, 115, 27, 124, 80, 144, 94, 3, 125, 35, 24, 122, 22, 99, 58, 140, 40, 29, 65, 110, 56, 117, 50, 118, 91, 25, 16, 83, 59, 88, 8, 113, 131, 126, 55, 1, 76, 89, 139, 39, 85, 112, 53, 37, 114, 81, 142, 96, 90, 57, 21, 106, 36, 45, 107, 12, 149, 103, 97, 11, 30, 123, 42, 33, 14, 61, 9, 66, 105, 52, 86, 28, 31, 135, 60, 77, 63, 23, 18, 26, 7, 150, 141, 145, 54, 119, 4, 34, 84, 2, 104, 148, 5, 48, 92, 116, 68, 128, 143, 109, 133, 95, 6, 138, 70, 108, 93, 67, 32, 20, 44, 51, 137, 0, 38, 62, 43, 82, 73, 98, 127, 134, 146, 151, 74, 120, 41, 15, 147, 132, 75, 102]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=2.459, TAw acc= 12.2% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.065, TAw acc= 81.7% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.033, TAw acc= 87.0% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.991, TAw acc= 87.8% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.979, TAw acc= 86.1% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.933, TAw acc= 93.9% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.896, TAw acc= 90.4% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.843, TAw acc= 98.3% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.821, TAw acc= 91.3% | *
| Epoch  48, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.824, TAw acc= 87.8% |
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.780, TAw acc= 91.3% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.758, TAw acc= 98.3% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.729, TAw acc= 94.8% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.706, TAw acc= 99.1% | *
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.678, TAw acc= 96.5% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.662, TAw acc= 91.3% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.687, TAw acc= 96.5% |
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.630, TAw acc= 96.5% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.603, TAw acc= 95.7% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.619, TAw acc= 98.3% |
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.566, TAw acc= 99.1% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.558, TAw acc= 98.3% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.539, TAw acc= 96.5% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.531, TAw acc= 93.9% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.511, TAw acc= 96.5% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.527, TAw acc= 87.8% |
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.512, TAw acc= 94.8% |
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.478, TAw acc= 94.8% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.462, TAw acc= 95.7% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.448, TAw acc= 99.1% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.449, TAw acc= 97.4% |
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.448, TAw acc= 99.1% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.456, TAw acc= 87.8% |
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.420, TAw acc= 94.8% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.402, TAw acc= 95.7% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.398, TAw acc= 99.1% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.425, TAw acc= 87.8% |
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.465, TAw acc= 91.3% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.380, TAw acc= 99.1% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.366, TAw acc= 95.7% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.365, TAw acc= 95.7% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.359, TAw acc= 95.7% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.346, TAw acc= 95.7% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.338, TAw acc= 99.1% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.336, TAw acc= 96.5% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.330, TAw acc= 95.7% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.355, TAw acc= 87.8% |
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.319, TAw acc= 95.7% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.318, TAw acc= 94.8% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.313, TAw acc= 95.7% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.305, TAw acc= 98.3% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.307, TAw acc= 95.7% |
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.298, TAw acc= 96.5% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.291, TAw acc= 96.5% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.283, TAw acc= 91.3% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.282, TAw acc= 99.1% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.274, TAw acc= 99.1% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.276, TAw acc= 98.3% |
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.272, TAw acc= 96.5% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.302, TAw acc= 87.8% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.271, TAw acc= 95.7% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.265, TAw acc= 95.7% | *
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.260, TAw acc= 99.1% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.254, TAw acc= 96.5% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.254, TAw acc= 99.1% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.247, TAw acc= 91.3% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.247, TAw acc= 98.3% |
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.253, TAw acc= 91.3% |
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.242, TAw acc= 91.3% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.237, TAw acc= 99.1% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.242, TAw acc= 95.7% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.236, TAw acc= 95.7% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.233, TAw acc= 99.1% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.230, TAw acc= 95.7% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.231, TAw acc= 95.7% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.244, TAw acc= 99.1% |
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 95.7% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.219, TAw acc= 99.1% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.218, TAw acc= 96.5% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.218, TAw acc= 98.3% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 95.7% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.212, TAw acc= 99.1% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.209, TAw acc= 99.1% | *
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.207, TAw acc= 99.1% | *
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.203, TAw acc= 99.1% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.202, TAw acc= 99.1% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.202, TAw acc= 96.5% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.203, TAw acc= 96.5% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.207, TAw acc= 99.1% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.194, TAw acc= 99.1% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.193, TAw acc= 97.4% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.200, TAw acc= 94.8% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.189, TAw acc= 99.1% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.229, TAw acc= 89.6% |
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.188, TAw acc= 98.3% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.183, TAw acc= 99.1% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.187, TAw acc= 95.7% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.212, TAw acc= 93.0% |
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 98.3% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.180, TAw acc= 98.3% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 99.1% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 99.1% | *
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 99.1% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.172, TAw acc= 99.1% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc= 99.1% | *
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.168, TAw acc= 99.1% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.217, TAw acc= 89.6% |
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 96.5% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc= 99.1% | *
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc= 99.1% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc= 98.3% |
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.178, TAw acc= 99.1% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.161, TAw acc= 99.1% | *
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.157, TAw acc= 99.1% | *
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.158, TAw acc= 99.1% |
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.159, TAw acc= 99.1% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.154, TAw acc= 99.1% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.153, TAw acc= 99.1% | *
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 99.1% |
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.157, TAw acc= 96.5% |
| Epoch 159, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.152, TAw acc= 99.1% | *
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 99.1% | *
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 97.4% |
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 99.1% | *
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 99.1% |
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.145, TAw acc= 99.1% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 99.1% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.142, TAw acc= 99.1% | *
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.141, TAw acc= 99.1% | *
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 93.0% |
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.142, TAw acc= 99.1% |
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 99.1% | *
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 99.1% | *
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 99.1% | *
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.136, TAw acc= 98.3% | *
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 99.1% |
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.134, TAw acc= 99.1% | *
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 93.0% |
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 99.1% |
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 99.1% |
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 99.1% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 99.1% | lr=3.3e-03
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.135, TAw acc= 99.1% |
| Epoch 182, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.132, TAw acc= 99.1% | *
| Epoch 183, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 99.1% |
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.133, TAw acc= 99.1% |
| Epoch 185, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 99.1% |
| Epoch 186, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 99.1% |
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.132, TAw acc= 99.1% | lr=1.1e-03
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 99.1% |
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.132, TAw acc= 99.1% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 99.1% |
| Epoch 191, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.131, TAw acc= 99.1% | *
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 99.1% |
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.132, TAw acc= 99.1% |
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 99.1% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 99.1% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 99.1% | lr=3.7e-04
| Epoch 197, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 99.1% |
| Epoch 198, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 99.1% |
| Epoch 199, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 99.1% |
| Epoch 200, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 99.1% |
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 431 train exemplars, time=  0.5s
431
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.086 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at k=100/icarl_dsads_5/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=8.170, TAw acc= 25.0% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=7.031, TAw acc= 33.3% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=6.568, TAw acc= 55.2% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=6.307, TAw acc= 77.1% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=6.169, TAw acc= 75.0% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=6.040, TAw acc= 85.4% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.936, TAw acc= 93.8% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.847, TAw acc= 83.3% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.755, TAw acc= 97.9% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.675, TAw acc= 96.9% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.605, TAw acc= 90.6% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.538, TAw acc= 92.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.494, TAw acc= 99.0% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.464, TAw acc=100.0% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=5.395, TAw acc=100.0% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.315, TAw acc=100.0% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.308, TAw acc= 99.0% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.264, TAw acc= 99.0% | *
