	dataset_config: {'path': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'path_test': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [626, 572, 69, 623, 274, 300, 537, 363, 605, 833, 483, 822, 190, 384, 56, 90, 586, 548, 284, 824, 808, 589, 283, 95, 526, 387, 356, 3, 601, 810, 667, 717, 297, 173, 565, 704, 492, 313, 287, 186, 299, 679, 437, 844, 119, 542, 30, 276, 370, 849, 587, 100, 380, 234, 650, 150, 598, 498, 785, 545, 464, 228, 576, 298, 142, 48, 781, 811, 117, 418, 379, 410, 599, 203, 463, 195, 603, 378, 165, 93, 801, 208, 362, 366, 39, 479, 168, 301, 806, 383, 414, 321, 653, 736, 876, 429, 656, 646, 837, 664, 180, 306, 655, 522, 815, 457, 114, 33, 486, 113, 303, 802, 145, 393, 497, 711, 94, 588, 859, 580, 828, 442, 262, 888, 258, 648, 766, 224, 242, 91, 563, 866, 82, 431, 865, 864, 892, 229, 353, 499, 631, 635, 685, 597, 35, 749, 172, 763, 156, 7, 26, 390, 85, 333, 368, 789, 161, 44, 282, 779, 578, 385, 530, 316, 860, 227, 682, 606, 748, 340, 285, 51, 691, 198, 407, 628, 335, 65, 350, 710, 373, 451, 402, 19, 381, 411, 504, 430, 162, 215, 101, 66, 821, 680, 827, 339, 452, 67, 151, 636, 6, 554, 867, 533, 248, 506, 64, 688, 50, 473, 758, 634, 92, 520, 153, 567, 715, 645, 348, 140, 443, 534, 131, 11, 160, 531, 571, 292, 263, 875, 861, 618, 409, 188, 294, 355, 377, 523, 244, 593, 677, 777, 595, 207, 600, 829, 585, 738, 684, 816, 509, 342, 423, 32, 813, 177, 192, 9, 602, 743, 102, 539, 295, 201, 716, 293, 514, 319, 420, 889, 721, 719, 226, 478, 661, 753, 88, 296, 406, 482, 43, 767, 273, 570, 733, 10, 496, 799, 881, 625, 579, 759, 776, 470, 22, 191, 199, 27, 159, 620, 500, 732, 730, 338, 41, 408, 265, 783, 574, 324, 23, 330, 630, 37, 166, 155, 322, 640, 267, 489, 77, 698, 235, 99, 727, 772, 211, 38, 115, 277, 106, 524, 358, 769, 415, 629, 768, 326, 405, 311, 323, 18, 458, 797, 241, 236, 144, 851, 516, 820, 288, 521, 778, 441, 532, 5, 20, 476, 804, 217, 862, 256, 842, 404, 126, 352, 213, 528, 435, 564, 569, 359, 543, 8, 701, 147, 83, 544, 466, 347, 400, 320, 850, 853, 158, 546, 880, 517, 887, 869, 388, 124, 525, 501, 741, 24, 328, 557, 125, 737, 440, 111, 807, 432, 610, 334, 575, 791, 590, 839, 705, 58, 745, 54, 374, 52, 28, 616, 647, 592, 686, 660, 45, 419, 98, 836, 454, 714, 63, 568, 654, 709, 608, 128, 488, 775, 243, 798, 343, 97, 566, 219, 84, 468, 751, 364, 185, 697, 659, 890, 137, 699, 639, 690, 40, 182, 345, 13, 583, 657, 796, 604, 740, 795, 68, 800, 167, 855, 427, 279, 747, 395, 790, 846, 835, 391, 214, 694, 220, 135, 742, 718, 562, 665, 249, 36, 133, 840, 272, 695, 556, 205, 110, 257, 750, 86, 247, 130, 726, 834, 676, 255, 858, 433, 118, 204, 120, 154, 561, 79, 712, 723, 233, 838, 315, 139, 398, 55, 700, 870, 425, 129, 607, 122, 309, 171, 318, 770, 830, 253, 132, 302, 34, 53, 196, 611, 774, 136, 877, 357, 325, 812, 609, 805, 823, 490, 349, 818, 724, 518, 327, 42, 637, 317, 62, 515, 594, 841, 689, 96, 46, 152, 752, 854, 252, 538, 845, 446, 471, 663, 175, 465, 197, 746, 223, 89, 344, 678, 582, 57, 0, 47, 731, 510, 559, 584, 87, 591, 157, 31, 527, 503, 354, 644, 692, 212, 485, 49, 658, 376, 674, 672, 25, 642, 651, 261, 245, 401, 336, 304, 134, 832, 702, 475, 882, 494, 438, 312, 266, 847, 181, 893, 424, 535, 493, 76, 817, 511, 346, 116, 164, 447, 459, 74, 149, 467, 307, 148, 728, 555, 495, 369, 683, 536, 107, 308, 61, 238, 739, 871, 734, 141, 713, 200, 708, 456, 4, 878, 487, 633, 673, 239, 803, 883, 187, 184, 627, 183, 551, 707, 868, 351, 403, 286, 760, 71, 176, 720, 662, 519, 291, 852, 891, 270, 491, 12, 394, 652, 189, 502, 389, 225, 754, 619, 78, 426, 508, 80, 638, 613, 725, 596, 649, 269, 193, 614, 461, 670, 375, 874, 643, 472, 477, 251, 788, 439, 365, 513, 624, 281, 547, 444, 884, 762, 21, 170, 428, 422, 681, 541, 232, 617, 278, 764, 552, 771, 169, 787, 275, 59, 761, 143, 60, 397, 280, 512, 809, 413, 448, 289, 17, 29, 872, 755, 706, 314, 668, 879, 259, 332, 529, 268, 857, 484, 856, 669, 831, 210, 765, 290, 421, 392, 612, 819, 222, 108, 826, 194, 73, 632, 455, 480, 581, 735, 361, 722, 16, 792, 399, 246, 417, 703, 885, 386, 271, 382, 237, 138, 843, 310, 174, 744, 773, 434, 240, 121, 469, 573, 886, 331, 622, 553, 206, 341, 109, 460, 70, 505, 462, 621, 507, 729, 371, 260, 780, 693, 577, 794, 453, 221, 445, 179, 305, 782, 367, 757, 863, 666, 756, 793, 549, 337, 372, 178, 825, 671, 14, 216, 1, 696, 550, 814, 202, 687, 396, 450, 474, 329, 104, 558, 416, 449, 784, 112, 675, 230, 146, 360, 123, 873, 641, 615, 2, 75, 209, 436, 72, 412, 848, 127, 218, 250, 15, 481, 81, 105, 560, 264, 540, 231, 786, 103, 163, 254]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=3.530, TAw acc=  4.4% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.034, TAw acc= 16.9% | *
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.027, TAw acc= 17.6% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.020, TAw acc= 19.1% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.013, TAw acc= 19.9% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.006, TAw acc= 21.3% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.999, TAw acc= 21.3% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.992, TAw acc= 22.1% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.985, TAw acc= 22.1% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.978, TAw acc= 22.1% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.971, TAw acc= 22.1% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.965, TAw acc= 22.1% | *
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.958, TAw acc= 22.1% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.951, TAw acc= 22.1% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.944, TAw acc= 22.8% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.938, TAw acc= 22.8% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.931, TAw acc= 22.8% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.925, TAw acc= 22.8% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.918, TAw acc= 23.5% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.912, TAw acc= 23.5% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.906, TAw acc= 23.5% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.899, TAw acc= 23.5% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.893, TAw acc= 24.3% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.887, TAw acc= 24.3% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.881, TAw acc= 24.3% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.874, TAw acc= 24.3% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.868, TAw acc= 25.0% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.862, TAw acc= 25.0% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.856, TAw acc= 25.0% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.850, TAw acc= 25.0% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.844, TAw acc= 25.0% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.838, TAw acc= 25.0% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.832, TAw acc= 26.5% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.826, TAw acc= 26.5% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.820, TAw acc= 26.5% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.814, TAw acc= 26.5% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.809, TAw acc= 26.5% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.803, TAw acc= 26.5% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.797, TAw acc= 27.2% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.791, TAw acc= 27.9% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.786, TAw acc= 28.7% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.780, TAw acc= 28.7% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.774, TAw acc= 28.7% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.769, TAw acc= 29.4% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.763, TAw acc= 30.1% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.758, TAw acc= 30.1% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.752, TAw acc= 30.1% | *
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.747, TAw acc= 30.1% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.741, TAw acc= 30.1% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.736, TAw acc= 30.1% | *
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.730, TAw acc= 30.1% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.725, TAw acc= 30.1% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.720, TAw acc= 30.1% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.715, TAw acc= 30.1% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.709, TAw acc= 30.9% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.704, TAw acc= 30.9% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.699, TAw acc= 30.9% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.694, TAw acc= 30.9% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.688, TAw acc= 30.9% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.683, TAw acc= 30.9% | *
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.678, TAw acc= 30.9% | *
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.673, TAw acc= 32.4% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.668, TAw acc= 32.4% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.663, TAw acc= 33.8% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.658, TAw acc= 33.8% | *
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.653, TAw acc= 33.8% | *
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.648, TAw acc= 33.8% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.643, TAw acc= 34.6% | *
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.638, TAw acc= 34.6% | *
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.634, TAw acc= 34.6% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.629, TAw acc= 34.6% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.624, TAw acc= 34.6% | *
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.619, TAw acc= 34.6% | *
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.614, TAw acc= 34.6% | *
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.609, TAw acc= 34.6% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.604, TAw acc= 34.6% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.600, TAw acc= 34.6% | *
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.595, TAw acc= 34.6% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.590, TAw acc= 34.6% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.585, TAw acc= 35.3% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.581, TAw acc= 35.3% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.576, TAw acc= 35.3% | *
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.571, TAw acc= 36.0% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.567, TAw acc= 36.0% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.562, TAw acc= 36.0% | *
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.558, TAw acc= 36.0% | *
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.553, TAw acc= 36.0% | *
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.549, TAw acc= 36.0% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.544, TAw acc= 36.0% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.540, TAw acc= 37.5% | *
