	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [137, 118, 73, 94, 19, 92, 101, 150, 56, 58, 67, 104, 9, 86, 147, 114, 79, 120, 18, 65, 49, 144, 95, 27, 140, 110, 12, 96, 42, 2, 100, 131, 3, 37, 127, 40, 89, 75, 139, 81, 11, 70, 7, 90, 112, 26, 63, 71, 146, 59, 93, 117, 31, 121, 132, 119, 125, 85, 25, 41, 135, 97, 109, 98, 91, 17, 53, 128, 113, 36, 126, 4, 83, 57, 76, 107, 23, 24, 72, 10, 44, 102, 141, 124, 133, 51, 77, 15, 43, 1, 88, 28, 54, 29, 68, 21, 30, 148, 69, 33, 22, 134, 45, 99, 143, 87, 14, 46, 130, 13, 105, 35, 48, 84, 64, 116, 123, 16, 145, 0, 142, 39, 60, 78, 115, 50, 149, 103, 61, 122, 38, 6, 66, 111, 62, 138, 74, 108, 20, 52, 129, 55, 5, 80, 32, 106, 82, 151, 136, 47, 8, 34]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=2.453, TAw acc=  7.8% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.423, TAw acc= 90.4% | *
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.401, TAw acc= 90.4% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.388, TAw acc= 90.4% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.401, TAw acc= 92.2% |
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.370, TAw acc= 90.4% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.369, TAw acc= 91.3% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.357, TAw acc= 90.4% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.350, TAw acc= 89.6% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.336, TAw acc= 91.3% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.358, TAw acc= 88.7% |
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 92.2% |
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.322, TAw acc= 90.4% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.320, TAw acc= 90.4% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc= 94.8% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.299, TAw acc= 91.3% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.299, TAw acc= 95.7% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.332, TAw acc= 88.7% |
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.287, TAw acc= 90.4% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.282, TAw acc= 91.3% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.274, TAw acc= 95.7% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.311, TAw acc= 88.7% |
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.276, TAw acc= 90.4% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.262, TAw acc= 96.5% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.261, TAw acc= 90.4% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.260, TAw acc= 89.6% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.253, TAw acc= 92.2% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 90.4% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.243, TAw acc= 91.3% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.242, TAw acc= 92.2% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.241, TAw acc= 91.3% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.265, TAw acc= 88.7% |
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.234, TAw acc= 92.2% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.235, TAw acc= 90.4% |
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.231, TAw acc= 90.4% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.224, TAw acc= 92.2% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.223, TAw acc= 92.2% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.221, TAw acc= 92.2% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.220, TAw acc= 92.2% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 92.2% |
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 93.0% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.210, TAw acc= 93.0% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.209, TAw acc= 92.2% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.209, TAw acc= 92.2% |
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.243, TAw acc= 88.7% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 92.2% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.205, TAw acc= 92.2% | *
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.199, TAw acc= 93.9% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.199, TAw acc= 92.2% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.196, TAw acc= 93.9% | *
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 92.2% |
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.193, TAw acc= 93.0% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.192, TAw acc= 94.8% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.190, TAw acc= 94.8% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.189, TAw acc= 92.2% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 92.2% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.190, TAw acc= 92.2% |
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 93.9% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.188, TAw acc= 90.4% |
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.191, TAw acc= 92.2% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.180, TAw acc= 95.7% | *
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 92.2% |
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 94.8% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 92.2% |
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.177, TAw acc= 92.2% | *
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.182, TAw acc= 90.4% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 94.8% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 93.9% | *
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 92.2% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc= 94.8% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.168, TAw acc= 94.8% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc= 93.0% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 92.2% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 94.8% | *
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 93.9% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.166, TAw acc= 94.8% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 92.2% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 93.9% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 88.7% |
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc= 93.0% |
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc= 94.8% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc= 92.2% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.201, TAw acc= 88.7% |
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.158, TAw acc= 94.8% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.160, TAw acc= 92.2% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 94.8% | *
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 94.8% | *
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 94.8% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 94.8% |
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 94.8% |
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.152, TAw acc= 94.8% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 92.2% |
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.159, TAw acc= 92.2% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 95.7% | *
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.152, TAw acc= 94.8% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 94.8% |
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 94.8% | *
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 94.8% | *
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 95.7% |
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 94.8% |
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 92.2% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.144, TAw acc= 94.8% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 95.7% |
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 94.8% |
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 92.2% |
| Epoch 159, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 92.2% |
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.143, TAw acc= 95.7% | *
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 92.2% |
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 95.7% | *
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 94.8% |
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 95.7% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 92.2% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 95.7% | *
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 94.8% | *
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc= 90.4% |
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 95.7% | *
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 94.8% |
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.136, TAw acc= 95.7% | *
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.136, TAw acc= 95.7% | *
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 94.8% |
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 94.8% |
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 95.7% | *
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 92.2% |
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 94.8% |
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 94.8% |
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 94.8% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 92.2% | lr=3.3e-03
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.135, TAw acc= 94.8% |
| Epoch 182, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 94.8% |
| Epoch 183, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 95.7% | *
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 185, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 95.7% |
| Epoch 186, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 95.7% |
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 95.7% |
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 95.7% | *
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 94.8% |
| Epoch 191, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 95.7% | *
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 94.8% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 95.7% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 92.2% | lr=1.1e-03
| Epoch 197, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.132, TAw acc= 95.7% |
| Epoch 198, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 199, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 95.7% |
| Epoch 200, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 95.7% |
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.3s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.116 | TAw acc= 95.1%, forg=  0.0%| TAg acc= 95.1%, forg=  0.0% <<<
Save at k=10/icarl_dsads_5/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=7.531, TAw acc= 19.8% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=6.405, TAw acc= 35.4% | *
| Epoch   3, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.807, TAw acc= 52.1% | *
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.577, TAw acc= 61.5% | *
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.495, TAw acc= 52.1% | *
| Epoch   6, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.353, TAw acc= 77.1% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.234, TAw acc= 53.1% | *
| Epoch   8, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.155, TAw acc= 66.7% | *
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.098, TAw acc= 66.7% | *
| Epoch  10, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.015, TAw acc= 80.2% | *
| Epoch  11, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.981, TAw acc= 76.0% | *
| Epoch  12, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.937, TAw acc= 78.1% | *
| Epoch  13, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.938, TAw acc= 82.3% |
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.862, TAw acc= 87.5% | *
| Epoch  15, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.800, TAw acc= 83.3% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.769, TAw acc= 89.6% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.754, TAw acc= 81.2% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.751, TAw acc= 72.9% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.694, TAw acc= 87.5% | *
