	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [93, 3, 132, 57, 52, 128, 138, 125, 124, 104, 2, 42, 54, 130, 98, 141, 39, 72, 4, 60, 19, 29, 71, 142, 16, 53, 22, 91, 109, 103, 145, 121, 101, 13, 15, 149, 127, 76, 44, 41, 116, 82, 8, 0, 43, 136, 49, 21, 36, 80, 131, 113, 5, 95, 97, 137, 51, 92, 140, 94, 34, 143, 61, 111, 6, 55, 25, 20, 37, 139, 78, 14, 135, 134, 67, 105, 86, 32, 148, 150, 35, 10, 45, 120, 88, 99, 133, 56, 87, 151, 96, 48, 85, 66, 100, 7, 58, 115, 18, 47, 63, 118, 117, 17, 9, 110, 106, 112, 26, 108, 81, 30, 90, 77, 89, 79, 84, 73, 75, 122, 11, 123, 144, 102, 28, 40, 146, 69, 1, 24, 62, 119, 33, 147, 50, 70, 38, 129, 27, 64, 46, 65, 23, 114, 12, 83, 68, 31, 59, 126, 107, 74]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.8s | Train: skip eval | Valid: time=  0.2s loss=2.456, TAw acc= 27.8% | *
| Epoch  15, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.862, TAw acc= 55.7% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.794, TAw acc= 54.8% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.720, TAw acc= 58.3% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.676, TAw acc= 66.1% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.603, TAw acc= 73.9% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.539, TAw acc= 58.3% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.485, TAw acc= 60.0% | *
| Epoch  22, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.436, TAw acc= 78.3% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.391, TAw acc= 81.7% | *
| Epoch  24, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.370, TAw acc= 74.8% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.330, TAw acc= 75.7% | *
| Epoch  26, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=1.256, TAw acc= 73.9% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.213, TAw acc= 82.6% | *
| Epoch  28, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.165, TAw acc= 80.9% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.129, TAw acc= 87.8% | *
| Epoch  30, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.084, TAw acc= 86.1% | *
| Epoch  31, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.038, TAw acc= 90.4% | *
| Epoch  32, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.001, TAw acc= 93.9% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.998, TAw acc= 76.5% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.973, TAw acc= 80.9% | *
| Epoch  35, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.916, TAw acc= 87.0% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.896, TAw acc= 87.0% | *
| Epoch  37, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.866, TAw acc= 82.6% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.834, TAw acc= 93.0% | *
| Epoch  39, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.802, TAw acc= 89.6% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.792, TAw acc= 89.6% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.759, TAw acc= 91.3% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.741, TAw acc= 89.6% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.728, TAw acc= 89.6% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.708, TAw acc= 90.4% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.668, TAw acc= 96.5% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.639, TAw acc= 94.8% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.624, TAw acc= 95.7% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.612, TAw acc= 91.3% | *
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.595, TAw acc= 96.5% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.586, TAw acc= 90.4% | *
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.565, TAw acc= 96.5% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.567, TAw acc= 93.0% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.535, TAw acc= 97.4% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.523, TAw acc= 96.5% | *
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.537, TAw acc= 96.5% |
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.499, TAw acc= 97.4% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.500, TAw acc= 89.6% |
| Epoch  58, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.482, TAw acc= 93.9% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.462, TAw acc= 97.4% | *
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.486, TAw acc= 93.0% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.438, TAw acc= 95.7% | *
| Epoch  62, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.437, TAw acc= 95.7% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.422, TAw acc= 96.5% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.420, TAw acc= 92.2% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.408, TAw acc= 96.5% | *
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.400, TAw acc= 97.4% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.394, TAw acc= 96.5% | *
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 98.3% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.371, TAw acc= 97.4% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.386, TAw acc= 98.3% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.366, TAw acc= 92.2% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.361, TAw acc= 94.8% | *
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.359, TAw acc= 93.0% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.364, TAw acc= 97.4% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.345, TAw acc= 93.0% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.332, TAw acc= 99.1% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.327, TAw acc= 95.7% | *
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.318, TAw acc= 98.3% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.323, TAw acc= 97.4% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.314, TAw acc= 96.5% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 96.5% | *
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.295, TAw acc= 97.4% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.314, TAw acc= 89.6% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.294, TAw acc= 98.3% | *
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.290, TAw acc= 92.2% | *
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.277, TAw acc= 98.3% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.273, TAw acc= 97.4% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.272, TAw acc= 96.5% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.272, TAw acc= 94.8% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.261, TAw acc= 97.4% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.257, TAw acc= 97.4% | *
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.254, TAw acc=100.0% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 97.4% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.266, TAw acc= 90.4% |
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.243, TAw acc= 98.3% | *
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.244, TAw acc= 96.5% |
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.243, TAw acc= 95.7% | *
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.258, TAw acc= 92.2% |
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.243, TAw acc= 96.5% | *
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.228, TAw acc= 97.4% | *
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 97.4% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.253, TAw acc= 89.6% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.234, TAw acc= 95.7% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.216, TAw acc= 99.1% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 97.4% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 97.4% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 97.4% | *
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.219, TAw acc= 97.4% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.208, TAw acc= 96.5% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.205, TAw acc= 97.4% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 97.4% |
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.198, TAw acc= 98.3% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.212, TAw acc= 98.3% |
| Epoch 114, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.197, TAw acc= 98.3% | *
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 95.7% |
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 99.1% |
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.187, TAw acc= 98.3% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.190, TAw acc= 97.4% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.187, TAw acc= 99.1% | *
| Epoch 120, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.182, TAw acc= 97.4% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 97.4% | *
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.200, TAw acc=100.0% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.188, TAw acc= 97.4% |
| Epoch 124, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc=100.0% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc=100.0% | *
| Epoch 126, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 98.3% |
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.169, TAw acc= 97.4% | *
| Epoch 128, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc=100.0% |
| Epoch 129, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.166, TAw acc= 97.4% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 97.4% |
| Epoch 131, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc=100.0% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.189, TAw acc= 93.9% |
| Epoch 133, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.289, TAw acc= 89.6% |
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc=100.0% | *
| Epoch 135, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.155, TAw acc=100.0% | *
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.158, TAw acc= 98.3% |
| Epoch 137, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc=100.0% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.160, TAw acc= 97.4% |
| Epoch 139, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 98.3% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 97.4% |
| Epoch 141, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc=100.0% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.144, TAw acc=100.0% | *
| Epoch 143, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.144, TAw acc= 99.1% | *
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 98.3% |
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 93.9% |
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.142, TAw acc= 99.1% | *
| Epoch 147, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 95.7% |
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc=100.0% | *
| Epoch 149, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc=100.0% | *
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc=100.0% |
| Epoch 151, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 92.2% |
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 97.4% |
| Epoch 153, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 98.3% | *
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc=100.0% | *
| Epoch 155, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.131, TAw acc= 98.3% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.129, TAw acc=100.0% | *
| Epoch 157, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.128, TAw acc= 99.1% | *
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 97.4% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.126, TAw acc=100.0% | *
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc= 99.1% | *
| Epoch 161, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.127, TAw acc= 97.4% |
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc= 99.1% | *
| Epoch 163, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc=100.0% | *
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc=100.0% |
| Epoch 165, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc= 98.3% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.124, TAw acc= 98.3% |
| Epoch 167, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.125, TAw acc= 97.4% |
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 94.8% | lr=3.3e-03
| Epoch 169, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc=100.0% | *
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc=100.0% | *
| Epoch 171, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.121, TAw acc=100.0% | *
| Epoch 172, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.120, TAw acc=100.0% | *
| Epoch 173, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.120, TAw acc=100.0% | *
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.120, TAw acc=100.0% |
| Epoch 175, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc=100.0% | *
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc= 98.3% |
| Epoch 177, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc=100.0% | *
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc=100.0% | *
| Epoch 179, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc=100.0% | *
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc=100.0% | *
| Epoch 181, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc=100.0% | *
| Epoch 182, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc=100.0% | *
| Epoch 183, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc= 98.3% |
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc=100.0% | *
| Epoch 185, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc=100.0% | *
| Epoch 186, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc=100.0% |
| Epoch 187, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.115, TAw acc=100.0% | *
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc=100.0% |
| Epoch 189, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.115, TAw acc=100.0% | *
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc= 98.3% |
| Epoch 191, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc=100.0% | *
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc=100.0% | *
| Epoch 193, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.115, TAw acc=100.0% |
| Epoch 194, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc=100.0% |
| Epoch 195, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc=100.0% | *
| Epoch 196, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.115, TAw acc=100.0% |
| Epoch 197, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.113, TAw acc=100.0% | *
| Epoch 198, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc=100.0% | *
| Epoch 199, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.112, TAw acc=100.0% | *
| Epoch 200, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.111, TAw acc=100.0% | *
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.	Needed: 100
Not enough samples to store. Select all samples instead.	Needed: 37
Not enough samples to store. Select all samples instead.	Needed: 36
| Selected 428 train exemplars, time=  0.0s
428
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.135 | TAw acc= 97.2%, forg=  0.0%| TAg acc= 97.2%, forg=  0.0% <<<
Save at k=100/eeil_e5_dsads_4/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.482, TAw acc= 35.4% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.472, TAw acc= 47.9% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.046, TAw acc= 55.2% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.851, TAw acc= 60.4% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.739, TAw acc= 71.9% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.643, TAw acc= 74.0% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.535, TAw acc= 68.8% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.471, TAw acc= 81.2% | *
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.419, TAw acc= 85.4% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.359, TAw acc= 86.5% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.319, TAw acc= 89.6% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.255, TAw acc= 91.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.188, TAw acc= 89.6% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 88.5% |
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.125, TAw acc= 95.8% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.124, TAw acc= 89.6% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.092, TAw acc= 92.7% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.100, TAw acc= 88.5% |
