	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [101, 43, 97, 54, 117, 68, 99, 64, 15, 62, 131, 29, 23, 102, 24, 134, 6, 81, 125, 47, 63, 53, 84, 18, 143, 120, 114, 14, 135, 137, 107, 77, 108, 25, 127, 113, 22, 76, 100, 145, 48, 9, 149, 105, 41, 0, 70, 140, 87, 32, 126, 119, 1, 80, 58, 82, 93, 110, 12, 142, 55, 65, 7, 51, 92, 83, 13, 56, 49, 118, 88, 94, 138, 66, 73, 39, 16, 98, 133, 139, 129, 124, 79, 5, 59, 50, 19, 33, 3, 4, 91, 74, 72, 116, 150, 34, 85, 141, 146, 71, 130, 144, 37, 44, 123, 112, 17, 38, 10, 96, 40, 57, 2, 27, 11, 75, 61, 122, 46, 128, 103, 109, 86, 106, 45, 69, 20, 151, 78, 52, 8, 42, 26, 95, 90, 28, 21, 115, 121, 111, 136, 60, 30, 147, 67, 132, 35, 148, 36, 31, 104, 89]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.8s | Train: skip eval | Valid: time=  0.2s loss=2.481, TAw acc=  9.6% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.179, TAw acc= 74.8% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.126, TAw acc= 87.8% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.107, TAw acc= 88.7% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.091, TAw acc= 80.9% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.051, TAw acc= 84.3% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.989, TAw acc= 95.7% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.964, TAw acc= 95.7% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.930, TAw acc= 93.9% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.903, TAw acc= 96.5% | *
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.886, TAw acc= 93.0% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.863, TAw acc= 93.0% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.837, TAw acc= 93.9% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.846, TAw acc= 78.3% |
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.800, TAw acc= 93.0% | *
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.769, TAw acc= 93.0% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.769, TAw acc= 93.9% |
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.739, TAw acc= 96.5% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.702, TAw acc= 94.8% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.725, TAw acc= 90.4% |
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.669, TAw acc= 96.5% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.671, TAw acc= 90.4% |
| Epoch  61, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.644, TAw acc= 93.9% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.626, TAw acc= 94.8% | *
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.599, TAw acc= 95.7% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.586, TAw acc= 95.7% | *
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.612, TAw acc= 93.0% |
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.566, TAw acc= 94.8% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.563, TAw acc= 89.6% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.565, TAw acc= 87.0% |
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.527, TAw acc= 94.8% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.525, TAw acc= 96.5% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.508, TAw acc= 96.5% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.499, TAw acc= 95.7% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.484, TAw acc= 93.9% | *
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.505, TAw acc= 91.3% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.469, TAw acc= 96.5% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.481, TAw acc= 95.7% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.458, TAw acc= 96.5% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.444, TAw acc= 96.5% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.475, TAw acc= 89.6% |
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.453, TAw acc= 91.3% |
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.416, TAw acc= 95.7% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.408, TAw acc= 96.5% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.403, TAw acc= 95.7% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.441, TAw acc= 87.8% |
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.389, TAw acc= 96.5% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.399, TAw acc= 96.5% |
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.382, TAw acc= 96.5% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.376, TAw acc= 96.5% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.372, TAw acc= 94.8% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.428, TAw acc= 92.2% |
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.358, TAw acc= 94.8% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.349, TAw acc= 96.5% | *
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.343, TAw acc= 95.7% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.335, TAw acc= 96.5% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 97.4% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 96.5% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.407, TAw acc= 90.4% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.326, TAw acc= 96.5% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.319, TAw acc= 96.5% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.317, TAw acc= 97.4% | *
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.307, TAw acc= 95.7% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.297, TAw acc= 96.5% | *
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.334, TAw acc= 92.2% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.291, TAw acc= 96.5% | *
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.289, TAw acc= 96.5% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.284, TAw acc= 97.4% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.285, TAw acc= 95.7% |
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.292, TAw acc= 94.8% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.279, TAw acc= 95.7% | *
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.276, TAw acc= 97.4% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.281, TAw acc= 95.7% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.269, TAw acc= 97.4% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.317, TAw acc= 88.7% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.278, TAw acc= 96.5% |
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.251, TAw acc= 97.4% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.264, TAw acc= 94.8% |
| Epoch 117, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.250, TAw acc= 96.5% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.384, TAw acc= 90.4% |
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.315, TAw acc= 94.8% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 97.4% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.313, TAw acc= 92.2% |
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.256, TAw acc= 94.8% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.250, TAw acc= 95.7% |
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.231, TAw acc= 97.4% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.231, TAw acc= 97.4% | *
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.304, TAw acc= 95.7% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.239, TAw acc= 96.5% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.237, TAw acc= 96.5% |
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.225, TAw acc= 97.4% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.250, TAw acc= 94.8% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.218, TAw acc= 96.5% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.218, TAw acc= 97.4% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 97.4% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.211, TAw acc= 97.4% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.239, TAw acc= 97.4% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.211, TAw acc= 96.5% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 97.4% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.211, TAw acc= 95.7% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.210, TAw acc= 97.4% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.261, TAw acc= 92.2% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.196, TAw acc= 97.4% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.194, TAw acc= 97.4% | *
| Epoch 143, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.194, TAw acc= 97.4% | *
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.193, TAw acc= 97.4% | *
| Epoch 145, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.191, TAw acc= 97.4% | *
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 97.4% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 97.4% | *
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc= 97.4% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.187, TAw acc= 97.4% |
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.233, TAw acc= 96.5% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 97.4% | *
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.180, TAw acc= 97.4% |
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 97.4% | *
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc= 97.4% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 97.4% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 97.4% | *
| Epoch 157, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 97.4% | *
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.182, TAw acc= 95.7% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 97.4% | *
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc= 96.5% |
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 98.3% | *
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc= 97.4% |
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.168, TAw acc= 97.4% | *
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 97.4% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc= 95.7% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.164, TAw acc= 97.4% |
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc= 96.5% |
| Epoch 168, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 97.4% | *
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.157, TAw acc= 97.4% |
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 97.4% |
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 97.4% |
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc= 97.4% |
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.153, TAw acc= 97.4% | *
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.151, TAw acc= 97.4% | *
| Epoch 175, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.307, TAw acc= 89.6% |
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% | *
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 97.4% |
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 97.4% |
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.170, TAw acc= 97.4% |
| Epoch 180, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.153, TAw acc= 97.4% |
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.152, TAw acc= 97.4% | lr=3.3e-03
| Epoch 182, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% | *
| Epoch 183, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 98.3% |
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 185, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 186, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 97.4% |
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 97.4% | lr=1.1e-03
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 191, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 97.4% | lr=3.7e-04
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.148, TAw acc= 97.4% |
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 197, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% | lr=1.2e-04
| Epoch 198, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 199, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 200, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.	Needed: 100
Not enough samples to store. Select all samples instead.	Needed: 40
Not enough samples to store. Select all samples instead.	Needed: 35
| Selected 418 train exemplars, time=  0.0s
418
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.185 | TAw acc= 97.9%, forg=  0.0%| TAg acc= 97.9%, forg=  0.0% <<<
Save at k=100/eeil_e5_dsads_2/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.300, TAw acc= 19.8% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.381, TAw acc= 36.5% | *
| Epoch   3, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.138, TAw acc= 52.1% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.951, TAw acc= 63.5% | *
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.821, TAw acc= 69.8% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.725, TAw acc= 70.8% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.651, TAw acc= 63.5% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.618, TAw acc= 84.4% | *
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.496, TAw acc= 80.2% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.432, TAw acc= 74.0% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.386, TAw acc= 84.4% | *
| Epoch  12, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.315, TAw acc= 79.2% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.266, TAw acc= 92.7% | *
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.284, TAw acc= 86.5% |
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.154, TAw acc= 86.5% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.139, TAw acc= 90.6% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.112, TAw acc= 84.4% | *
