	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [42, 77, 138, 51, 61, 65, 93, 14, 67, 147, 117, 12, 22, 133, 64, 87, 128, 94, 75, 48, 85, 86, 11, 102, 88, 84, 35, 66, 125, 15, 106, 145, 73, 118, 97, 99, 57, 83, 132, 149, 52, 136, 31, 81, 20, 60, 5, 109, 44, 98, 124, 50, 17, 104, 46, 148, 39, 151, 120, 89, 123, 38, 45, 55, 25, 122, 115, 3, 34, 41, 24, 131, 112, 69, 40, 13, 79, 116, 59, 101, 16, 142, 1, 4, 8, 100, 18, 80, 26, 95, 110, 71, 70, 143, 129, 68, 49, 105, 19, 114, 23, 10, 36, 141, 32, 27, 78, 144, 113, 43, 33, 103, 137, 58, 92, 107, 37, 82, 134, 7, 121, 91, 29, 111, 2, 108, 150, 135, 146, 127, 63, 126, 6, 47, 28, 9, 54, 21, 130, 72, 74, 96, 139, 0, 119, 76, 53, 62, 56, 90, 140, 30]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=2.455, TAw acc= 18.3% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.524, TAw acc= 87.8% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.512, TAw acc= 99.1% | *
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.508, TAw acc= 99.1% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.494, TAw acc= 93.9% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.481, TAw acc= 98.3% | *
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.470, TAw acc= 98.3% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.451, TAw acc= 99.1% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.440, TAw acc= 98.3% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.435, TAw acc= 89.6% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.445, TAw acc= 95.7% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.420, TAw acc=100.0% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.404, TAw acc= 99.1% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.388, TAw acc= 99.1% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.381, TAw acc= 99.1% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.372, TAw acc= 98.3% | *
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.366, TAw acc= 99.1% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.360, TAw acc= 99.1% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.354, TAw acc= 99.1% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.349, TAw acc= 92.2% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 98.3% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.329, TAw acc=100.0% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.325, TAw acc= 98.3% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.317, TAw acc= 99.1% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.325, TAw acc= 98.3% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc= 99.1% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.312, TAw acc= 98.3% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.307, TAw acc= 99.1% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.294, TAw acc=100.0% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.290, TAw acc=100.0% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.328, TAw acc= 95.7% |
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.282, TAw acc= 95.7% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.270, TAw acc=100.0% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.269, TAw acc=100.0% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.265, TAw acc=100.0% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.258, TAw acc=100.0% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.257, TAw acc=100.0% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc=100.0% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.260, TAw acc= 99.1% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.246, TAw acc=100.0% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.257, TAw acc= 98.3% |
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.268, TAw acc= 93.9% |
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.238, TAw acc= 97.4% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.238, TAw acc= 98.3% |
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.223, TAw acc=100.0% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.238, TAw acc= 93.9% |
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.219, TAw acc=100.0% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc=100.0% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 98.3% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 99.1% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.230, TAw acc= 97.4% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 99.1% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.198, TAw acc=100.0% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.205, TAw acc= 99.1% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.192, TAw acc= 99.1% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.190, TAw acc= 99.1% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.191, TAw acc= 98.3% |
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.191, TAw acc= 98.3% |
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.186, TAw acc=100.0% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.181, TAw acc=100.0% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.181, TAw acc=100.0% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.181, TAw acc=100.0% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc=100.0% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.172, TAw acc=100.0% | *
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc= 99.1% |
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.169, TAw acc=100.0% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.165, TAw acc=100.0% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.168, TAw acc= 99.1% |
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.179, TAw acc= 98.3% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc=100.0% | *
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.164, TAw acc= 99.1% |
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.166, TAw acc= 98.3% |
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc=100.0% | *
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.159, TAw acc= 99.1% |
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc=100.0% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.158, TAw acc= 98.3% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.150, TAw acc= 99.1% | *
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.162, TAw acc= 98.3% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 99.1% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc=100.0% |
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.142, TAw acc=100.0% | *
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc=100.0% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.134, TAw acc=100.0% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc=100.0% |
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 99.1% |
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.136, TAw acc=100.0% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.129, TAw acc=100.0% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.128, TAw acc=100.0% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.133, TAw acc= 99.1% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.128, TAw acc=100.0% | *
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.130, TAw acc=100.0% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.127, TAw acc=100.0% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc= 99.1% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc=100.0% | *
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc=100.0% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc=100.0% | *
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.139, TAw acc= 98.3% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.123, TAw acc= 99.1% |
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc= 99.1% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.116, TAw acc=100.0% | *
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc= 99.1% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc=100.0% | *
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc=100.0% | *
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc= 99.1% |
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.113, TAw acc= 99.1% | *
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc=100.0% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc= 99.1% |
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.109, TAw acc=100.0% | *
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.108, TAw acc=100.0% | *
| Epoch 159, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.110, TAw acc=100.0% |
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 99.1% |
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.107, TAw acc= 99.1% | *
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.106, TAw acc= 99.1% | *
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.105, TAw acc= 99.1% | *
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc=100.0% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.102, TAw acc=100.0% | *
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc=100.0% | *
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 99.1% |
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 99.1% |
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 99.1% |
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc=100.0% |
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc= 98.3% | lr=3.3e-03
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 99.1% |
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 99.1% |
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 99.1% |
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc=100.0% | *
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% | *
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.109, TAw acc= 99.1% |
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 99.1% | lr=1.1e-03
| Epoch 182, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 183, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.099, TAw acc= 99.1% |
| Epoch 185, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 186, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 99.1% | lr=3.7e-04
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.099, TAw acc= 99.1% | *
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 191, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% | lr=1.2e-04
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% |
| Epoch 197, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc= 99.1% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.3s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.152 | TAw acc= 95.8%, forg=  0.0%| TAg acc= 95.8%, forg=  0.0% <<<
Save at k=10/icarl_dsads_4/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=7.539, TAw acc= 25.0% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=6.362, TAw acc= 47.9% | *
| Epoch   3, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=5.807, TAw acc= 51.0% | *
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.507, TAw acc= 52.1% | *
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.342, TAw acc= 54.2% | *
| Epoch   6, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.177, TAw acc= 59.4% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.057, TAw acc= 63.5% | *
| Epoch   8, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=5.081, TAw acc= 53.1% |
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.972, TAw acc= 88.5% | *
| Epoch  10, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.923, TAw acc= 83.3% | *
| Epoch  11, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.865, TAw acc= 85.4% | *
| Epoch  12, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.795, TAw acc= 92.7% | *
| Epoch  13, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.739, TAw acc= 93.8% | *
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.715, TAw acc= 88.5% | *
| Epoch  15, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.670, TAw acc= 93.8% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.685, TAw acc= 88.5% |
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.644, TAw acc= 94.8% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.578, TAw acc= 94.8% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.548, TAw acc= 94.8% | *
| Epoch  20, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.542, TAw acc= 97.9% | *
| Epoch  21, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.516, TAw acc= 92.7% | *
| Epoch  22, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.477, TAw acc= 99.0% | *
