	dataset_config: {'path': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'path_test': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [364, 356, 685, 633, 859, 39, 531, 40, 300, 285, 793, 632, 259, 221, 717, 659, 494, 384, 886, 535, 606, 580, 26, 661, 736, 386, 256, 138, 819, 165, 818, 27, 544, 569, 147, 358, 113, 469, 167, 414, 268, 115, 602, 336, 586, 603, 38, 427, 295, 726, 816, 315, 467, 21, 621, 572, 84, 540, 332, 173, 45, 55, 85, 756, 644, 496, 105, 329, 575, 623, 733, 23, 826, 890, 331, 235, 187, 151, 348, 710, 806, 149, 520, 2, 16, 860, 52, 745, 362, 412, 361, 862, 716, 556, 383, 594, 351, 236, 314, 796, 487, 578, 869, 25, 128, 634, 846, 658, 246, 484, 199, 106, 530, 288, 176, 504, 440, 887, 596, 551, 266, 284, 781, 219, 75, 270, 836, 13, 609, 454, 262, 96, 399, 41, 349, 802, 573, 866, 767, 709, 683, 624, 340, 758, 70, 104, 380, 306, 523, 513, 299, 883, 828, 875, 833, 635, 465, 735, 511, 95, 9, 272, 788, 729, 121, 762, 260, 429, 549, 154, 15, 863, 507, 99, 51, 62, 574, 722, 458, 166, 490, 840, 789, 136, 457, 238, 119, 576, 143, 86, 475, 355, 396, 223, 18, 463, 585, 630, 619, 224, 528, 629, 627, 684, 247, 452, 227, 33, 359, 190, 536, 838, 163, 278, 604, 874, 264, 57, 801, 405, 325, 607, 263, 687, 282, 198, 837, 545, 453, 93, 730, 498, 310, 512, 98, 333, 234, 232, 382, 367, 323, 407, 283, 553, 508, 693, 797, 772, 446, 394, 112, 261, 450, 853, 424, 589, 141, 134, 210, 743, 499, 555, 54, 805, 533, 795, 277, 186, 257, 116, 81, 132, 174, 639, 649, 157, 608, 371, 403, 480, 739, 738, 825, 563, 372, 616, 145, 873, 678, 4, 381, 672, 65, 439, 648, 204, 360, 324, 483, 49, 7, 241, 539, 311, 514, 479, 194, 809, 292, 137, 301, 506, 695, 8, 3, 265, 679, 782, 720, 697, 879, 92, 162, 87, 240, 249, 601, 184, 774, 794, 724, 500, 871, 422, 651, 568, 334, 554, 614, 320, 135, 485, 670, 657, 755, 488, 671, 673, 800, 668, 447, 798, 90, 191, 438, 497, 130, 711, 655, 17, 43, 791, 83, 708, 532, 522, 169, 218, 258, 279, 180, 280, 212, 527, 843, 286, 652, 215, 216, 727, 611, 771, 80, 750, 510, 460, 36, 395, 293, 5, 274, 464, 848, 418, 752, 302, 76, 196, 298, 428, 303, 598, 377, 72, 181, 667, 183, 618, 689, 400, 790, 841, 390, 248, 206, 64, 148, 1, 617, 493, 492, 305, 654, 858, 461, 71, 486, 666, 179, 205, 830, 878, 515, 67, 226, 19, 353, 538, 32, 313, 103, 290, 813, 759, 131, 625, 593, 338, 777, 570, 271, 481, 495, 6, 808, 737, 91, 845, 182, 831, 14, 448, 317, 101, 193, 150, 824, 642, 250, 444, 732, 884, 378, 159, 197, 686, 718, 876, 242, 567, 765, 88, 579, 214, 339, 376, 11, 369, 769, 211, 646, 139, 12, 50, 590, 397, 741, 254, 451, 749, 489, 713, 502, 127, 321, 681, 660, 388, 628, 416, 703, 410, 605, 350, 374, 706, 865, 638, 455, 571, 723, 643, 476, 815, 615, 491, 822, 541, 595, 433, 42, 728, 442, 804, 48, 61, 156, 77, 337, 546, 53, 823, 426, 419, 653, 560, 645, 559, 719, 161, 477, 466, 509, 810, 688, 0, 893, 398, 852, 662, 501, 177, 557, 172, 153, 344, 294, 566, 529, 839, 158, 328, 123, 168, 202, 712, 881, 640, 281, 864, 803, 707, 861, 401, 854, 420, 133, 880, 276, 820, 152, 445, 647, 581, 316, 543, 160, 59, 357, 597, 674, 792, 747, 877, 650, 811, 665, 842, 122, 473, 768, 714, 550, 341, 94, 599, 309, 10, 287, 34, 456, 345, 126, 273, 63, 561, 443, 89, 430, 44, 851, 69, 764, 124, 192, 406, 850, 548, 565, 22, 542, 505, 60, 786, 748, 584, 107, 641, 343, 855, 255, 408, 691, 175, 734, 518, 761, 155, 636, 239, 856, 251, 209, 537, 721, 715, 82, 208, 368, 347, 778, 588, 612, 233, 312, 558, 766, 220, 114, 587, 66, 432, 140, 228, 79, 676, 370, 201, 582, 373, 230, 832, 417, 626, 610, 817, 413, 692, 704, 37, 701, 746, 669, 120, 631, 392, 564, 827, 207, 379, 237, 73, 387, 385, 780, 891, 58, 404, 849, 24, 231, 389, 577, 29, 783, 462, 675, 297, 267, 188, 503, 125, 754, 526, 46, 867, 872, 656, 425, 441, 244, 868, 591, 677, 252, 760, 857, 217, 664, 562, 354, 30, 431, 519, 471, 525, 291, 28, 108, 700, 129, 583, 111, 470, 275, 663, 620, 742, 308, 482, 680, 773, 757, 200, 35, 178, 892, 170, 330, 117, 474, 829, 365, 346, 888, 835, 375, 68, 812, 144, 763, 436, 97, 322, 787, 434, 516, 307, 770, 109, 222, 335, 289, 731, 753, 517, 885, 776, 799, 31, 326, 415, 189, 363, 744, 807, 552, 702, 435, 421, 411, 784, 318, 779, 342, 74, 622, 47, 319, 682, 521, 409, 56, 402, 882, 844, 775, 304, 814, 472, 253, 613, 847, 110, 870, 785, 327, 185, 889, 225, 547, 245, 352, 195, 171, 391, 534, 690, 592, 637, 740, 725, 459, 146, 164, 478, 78, 696, 100, 296, 705, 393, 698, 751, 600, 821, 449, 834, 142, 203, 102, 524, 229, 694, 118, 423, 213, 468, 366, 699, 437, 20, 269, 243]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=3.542, TAw acc=  3.9% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.088, TAw acc= 28.4% | *
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.081, TAw acc= 29.0% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.074, TAw acc= 31.0% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.067, TAw acc= 31.0% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.061, TAw acc= 32.3% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.054, TAw acc= 32.9% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.047, TAw acc= 32.9% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.041, TAw acc= 32.9% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.034, TAw acc= 32.9% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.028, TAw acc= 32.9% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.021, TAw acc= 32.9% | *
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.015, TAw acc= 32.9% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.008, TAw acc= 33.5% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=3.002, TAw acc= 33.5% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.995, TAw acc= 34.2% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.989, TAw acc= 34.8% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.983, TAw acc= 35.5% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.977, TAw acc= 36.1% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.970, TAw acc= 36.1% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.964, TAw acc= 36.8% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.958, TAw acc= 36.8% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.952, TAw acc= 36.8% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.946, TAw acc= 36.8% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.940, TAw acc= 37.4% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.934, TAw acc= 37.4% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.928, TAw acc= 38.1% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.922, TAw acc= 38.1% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.916, TAw acc= 38.1% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.910, TAw acc= 38.7% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.905, TAw acc= 38.7% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.899, TAw acc= 38.7% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.893, TAw acc= 38.7% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.887, TAw acc= 38.7% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.881, TAw acc= 38.7% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.876, TAw acc= 38.7% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.870, TAw acc= 38.7% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.864, TAw acc= 39.4% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.859, TAw acc= 39.4% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.853, TAw acc= 39.4% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.848, TAw acc= 39.4% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.842, TAw acc= 39.4% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.837, TAw acc= 39.4% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.831, TAw acc= 39.4% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.826, TAw acc= 39.4% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.820, TAw acc= 39.4% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.815, TAw acc= 39.4% | *
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.809, TAw acc= 39.4% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.804, TAw acc= 39.4% | *
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.799, TAw acc= 39.4% | *
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.793, TAw acc= 40.6% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.788, TAw acc= 40.6% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.783, TAw acc= 40.6% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.777, TAw acc= 40.6% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.772, TAw acc= 40.6% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.767, TAw acc= 40.6% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.762, TAw acc= 41.3% | *
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.757, TAw acc= 41.3% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.751, TAw acc= 41.3% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.746, TAw acc= 41.3% | *
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.741, TAw acc= 41.3% | *
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.736, TAw acc= 41.3% | *
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.731, TAw acc= 41.3% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.726, TAw acc= 41.3% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.721, TAw acc= 41.9% | *
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.716, TAw acc= 41.9% | *
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.711, TAw acc= 41.9% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.706, TAw acc= 42.6% | *
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.701, TAw acc= 42.6% | *
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.696, TAw acc= 43.2% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.691, TAw acc= 43.2% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.686, TAw acc= 43.2% | *
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.681, TAw acc= 43.2% | *
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.676, TAw acc= 43.2% | *
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.671, TAw acc= 43.9% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.667, TAw acc= 43.9% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.662, TAw acc= 43.9% | *
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.657, TAw acc= 43.9% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.652, TAw acc= 43.9% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.647, TAw acc= 43.9% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.643, TAw acc= 43.9% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.638, TAw acc= 43.9% | *
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.633, TAw acc= 43.9% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.628, TAw acc= 44.5% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.624, TAw acc= 44.5% | *
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.619, TAw acc= 44.5% | *
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.614, TAw acc= 44.5% | *
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.610, TAw acc= 44.5% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.605, TAw acc= 44.5% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.601, TAw acc= 44.5% | *
