	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [9, 138, 118, 51, 82, 122, 81, 97, 35, 90, 19, 141, 15, 23, 1, 63, 117, 8, 148, 57, 53, 38, 94, 70, 72, 143, 75, 52, 26, 41, 37, 132, 50, 67, 71, 131, 64, 76, 113, 100, 74, 85, 92, 77, 28, 111, 16, 73, 60, 87, 42, 112, 115, 147, 31, 150, 11, 79, 146, 106, 142, 61, 40, 45, 103, 0, 133, 29, 104, 116, 130, 44, 32, 24, 102, 6, 99, 88, 4, 95, 68, 66, 127, 56, 119, 134, 3, 144, 14, 109, 108, 110, 139, 33, 124, 27, 43, 86, 39, 5, 120, 17, 135, 107, 129, 54, 2, 128, 22, 136, 12, 62, 20, 30, 69, 59, 10, 47, 105, 96, 125, 140, 114, 137, 65, 46, 55, 121, 89, 49, 145, 149, 98, 48, 25, 13, 151, 91, 34, 84, 7, 123, 21, 93, 36, 101, 18, 78, 80, 58, 126, 83]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.2s loss=2.446, TAw acc= 20.0% | *
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.344, TAw acc= 95.7% | *
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.321, TAw acc= 99.1% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.326, TAw acc= 99.1% |
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.307, TAw acc= 99.1% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.434, TAw acc= 93.9% |
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.295, TAw acc= 99.1% | *
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.290, TAw acc= 95.7% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.274, TAw acc=100.0% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.270, TAw acc=100.0% | *
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.263, TAw acc=100.0% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.261, TAw acc= 99.1% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.254, TAw acc= 99.1% | *
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.247, TAw acc=100.0% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.243, TAw acc=100.0% | *
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.256, TAw acc=100.0% |
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.238, TAw acc= 99.1% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.232, TAw acc= 97.4% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.224, TAw acc= 99.1% | *
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.222, TAw acc= 99.1% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 99.1% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.208, TAw acc=100.0% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc=100.0% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.234, TAw acc= 98.3% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.198, TAw acc= 99.1% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.194, TAw acc= 99.1% | *
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.196, TAw acc= 99.1% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.184, TAw acc=100.0% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.181, TAw acc= 99.1% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 99.1% | *
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.176, TAw acc=100.0% | *
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.173, TAw acc= 99.1% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.170, TAw acc= 99.1% | *
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.166, TAw acc=100.0% | *
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.169, TAw acc= 99.1% |
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.161, TAw acc= 99.1% | *
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.159, TAw acc= 99.1% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc=100.0% | *
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 99.1% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.151, TAw acc=100.0% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc=100.0% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc=100.0% | *
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 99.1% | *
| Epoch 108, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.152, TAw acc= 99.1% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.139, TAw acc= 99.1% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.139, TAw acc=100.0% | *
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc=100.0% |
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.134, TAw acc= 99.1% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 99.1% | *
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 99.1% | *
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.128, TAw acc= 99.1% | *
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.127, TAw acc= 99.1% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.124, TAw acc= 99.1% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc=100.0% | *
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.127, TAw acc=100.0% |
| Epoch 120, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc= 99.1% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.117, TAw acc= 99.1% | *
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc= 99.1% |
| Epoch 123, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc=100.0% |
| Epoch 124, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.112, TAw acc=100.0% | *
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.118, TAw acc= 99.1% |
| Epoch 126, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.109, TAw acc=100.0% | *
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.108, TAw acc=100.0% | *
| Epoch 128, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.109, TAw acc= 99.1% |
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc=100.0% |
| Epoch 130, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.107, TAw acc=100.0% | *
| Epoch 131, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc=100.0% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.102, TAw acc=100.0% | *
| Epoch 133, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc=100.0% | *
| Epoch 134, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.098, TAw acc=100.0% | *
| Epoch 135, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc=100.0% |
| Epoch 136, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.097, TAw acc=100.0% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.096, TAw acc= 99.1% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.098, TAw acc= 99.1% |
| Epoch 139, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.093, TAw acc=100.0% | *
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.097, TAw acc=100.0% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.093, TAw acc=100.0% | *
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.089, TAw acc=100.0% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.095, TAw acc=100.0% |
| Epoch 144, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.087, TAw acc=100.0% | *
| Epoch 145, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.087, TAw acc=100.0% | *
| Epoch 146, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.087, TAw acc= 99.1% |
| Epoch 147, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc=100.0% | *
| Epoch 148, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.083, TAw acc=100.0% | *
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% | *
| Epoch 150, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.087, TAw acc=100.0% |
| Epoch 151, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.082, TAw acc= 99.1% | *
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.086, TAw acc=100.0% |
| Epoch 153, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% | *
| Epoch 154, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.082, TAw acc= 99.1% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.080, TAw acc= 99.1% | *
| Epoch 156, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc= 99.1% |
| Epoch 157, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.076, TAw acc=100.0% | *
| Epoch 158, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.078, TAw acc=100.0% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.078, TAw acc=100.0% |
| Epoch 160, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.074, TAw acc=100.0% | *
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.074, TAw acc=100.0% | *
| Epoch 162, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.073, TAw acc=100.0% | *
| Epoch 163, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.077, TAw acc=100.0% |
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.072, TAw acc=100.0% | *
| Epoch 165, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.074, TAw acc=100.0% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.072, TAw acc=100.0% |
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.073, TAw acc=100.0% |
| Epoch 168, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.070, TAw acc=100.0% | *
| Epoch 169, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.069, TAw acc=100.0% | *
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.069, TAw acc=100.0% | *
| Epoch 171, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.068, TAw acc=100.0% | *
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.067, TAw acc=100.0% | *
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.066, TAw acc=100.0% | *
| Epoch 174, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.066, TAw acc=100.0% |
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.065, TAw acc=100.0% | *
| Epoch 176, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | *
| Epoch 177, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | *
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 179, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.064, TAw acc=100.0% |
| Epoch 181, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.064, TAw acc=100.0% |
| Epoch 182, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | lr=3.3e-03
| Epoch 183, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.063, TAw acc=100.0% |
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 185, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 186, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.063, TAw acc=100.0% |
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% | lr=1.1e-03
| Epoch 188, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 189, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 191, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% |
| Epoch 192, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.063, TAw acc=100.0% | lr=3.7e-04
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 194, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 197, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | lr=1.2e-04
| Epoch 198, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | *
| Epoch 199, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 200, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.0s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.097 | TAw acc= 97.9%, forg=  0.0%| TAg acc= 97.9%, forg=  0.0% <<<
Save at k=10/eeil_dsads_2/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.820, TAw acc= 34.4% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.994, TAw acc= 51.0% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.727, TAw acc= 46.9% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.643, TAw acc= 50.0% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.500, TAw acc= 69.8% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.432, TAw acc= 68.8% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=1.351, TAw acc= 64.6% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.322, TAw acc= 71.9% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.277, TAw acc= 71.9% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.238, TAw acc= 61.5% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.206, TAw acc= 63.5% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.182, TAw acc= 64.6% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.145, TAw acc= 76.0% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.126, TAw acc= 84.4% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.083, TAw acc= 76.0% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.062, TAw acc= 75.0% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.050, TAw acc= 72.9% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.008, TAw acc= 74.0% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.966, TAw acc= 75.0% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.979, TAw acc= 70.8% |
