	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [25, 42, 66, 137, 143, 128, 117, 8, 32, 6, 91, 95, 69, 0, 151, 58, 19, 109, 5, 7, 29, 67, 26, 105, 35, 36, 83, 70, 56, 15, 85, 22, 13, 57, 108, 27, 60, 37, 140, 97, 31, 110, 53, 142, 55, 111, 94, 41, 134, 86, 71, 52, 4, 2, 17, 88, 123, 130, 103, 112, 24, 104, 89, 96, 90, 77, 124, 106, 146, 40, 120, 48, 46, 125, 131, 44, 102, 149, 84, 126, 87, 80, 9, 93, 129, 18, 147, 127, 45, 34, 68, 99, 92, 132, 139, 100, 16, 3, 21, 54, 148, 78, 76, 50, 121, 10, 39, 135, 33, 145, 38, 116, 59, 113, 61, 11, 82, 98, 12, 115, 47, 118, 122, 136, 144, 79, 63, 101, 1, 28, 107, 14, 114, 138, 150, 141, 49, 23, 62, 73, 20, 74, 43, 65, 81, 30, 133, 51, 119, 64, 75, 72]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.2s loss=2.435, TAw acc= 21.7% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.568, TAw acc= 60.9% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.509, TAw acc= 58.3% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.427, TAw acc= 69.6% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.389, TAw acc= 66.1% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.328, TAw acc= 68.7% | *
| Epoch  20, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.264, TAw acc= 77.4% | *
| Epoch  21, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=1.213, TAw acc= 78.3% | *
| Epoch  22, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.186, TAw acc= 83.5% | *
| Epoch  23, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.145, TAw acc= 78.3% | *
| Epoch  24, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.091, TAw acc= 90.4% | *
| Epoch  25, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.058, TAw acc= 88.7% | *
| Epoch  26, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.034, TAw acc= 84.3% | *
| Epoch  27, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=1.010, TAw acc= 86.1% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.956, TAw acc= 80.9% | *
| Epoch  29, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.925, TAw acc= 93.0% | *
| Epoch  30, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.872, TAw acc= 92.2% | *
| Epoch  31, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.852, TAw acc= 93.9% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.809, TAw acc= 93.9% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.813, TAw acc= 81.7% |
| Epoch  34, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.799, TAw acc= 85.2% | *
| Epoch  35, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.785, TAw acc= 87.8% | *
| Epoch  36, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.720, TAw acc= 98.3% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.717, TAw acc= 92.2% | *
| Epoch  38, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.679, TAw acc= 95.7% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.659, TAw acc= 97.4% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.626, TAw acc= 97.4% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.625, TAw acc= 93.9% | *
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.632, TAw acc= 88.7% |
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.586, TAw acc= 95.7% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.580, TAw acc= 94.8% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.538, TAw acc= 92.2% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.524, TAw acc= 96.5% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.495, TAw acc= 93.9% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.487, TAw acc= 97.4% | *
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.462, TAw acc= 94.8% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.456, TAw acc= 98.3% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.454, TAw acc= 94.8% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.438, TAw acc= 97.4% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.418, TAw acc= 98.3% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.398, TAw acc= 97.4% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.394, TAw acc= 98.3% | *
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.388, TAw acc= 98.3% | *
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.414, TAw acc= 91.3% |
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.362, TAw acc= 98.3% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.366, TAw acc= 96.5% |
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.367, TAw acc= 97.4% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.342, TAw acc= 98.3% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.327, TAw acc= 98.3% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.311, TAw acc= 98.3% | *
| Epoch  64, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.308, TAw acc= 98.3% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.295, TAw acc= 98.3% | *
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.293, TAw acc= 98.3% | *
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.281, TAw acc= 98.3% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.277, TAw acc= 99.1% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.271, TAw acc= 98.3% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.265, TAw acc= 98.3% | *
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.262, TAw acc= 98.3% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.248, TAw acc= 98.3% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc= 98.3% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.248, TAw acc= 98.3% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.233, TAw acc= 98.3% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 98.3% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.227, TAw acc= 98.3% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.224, TAw acc= 98.3% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.231, TAw acc= 97.4% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.236, TAw acc= 97.4% |
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 98.3% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.198, TAw acc= 98.3% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.282, TAw acc= 91.3% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.202, TAw acc= 98.3% |
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.187, TAw acc= 98.3% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc= 98.3% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.184, TAw acc= 98.3% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 98.3% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.181, TAw acc= 98.3% | *
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 98.3% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.172, TAw acc= 98.3% | *
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.168, TAw acc= 98.3% | *
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.157, TAw acc= 99.1% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 98.3% |
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 98.3% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 98.3% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.162, TAw acc= 98.3% |
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 99.1% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 98.3% | *
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.150, TAw acc= 98.3% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 98.3% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.333, TAw acc= 87.8% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.142, TAw acc= 98.3% | *
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.130, TAw acc=100.0% | *
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.131, TAw acc= 99.1% |
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc=100.0% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc=100.0% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc= 99.1% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc= 99.1% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.126, TAw acc= 99.1% |
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc= 98.3% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc= 98.3% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc= 99.1% | *
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc= 99.1% | *
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc= 98.3% |
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.109, TAw acc= 99.1% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc= 98.3% |
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 98.3% |
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.112, TAw acc= 98.3% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.105, TAw acc= 99.1% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.106, TAw acc= 99.1% |
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% | *
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.102, TAw acc= 99.1% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 98.3% |
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.112, TAw acc= 98.3% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.098, TAw acc= 99.1% | *
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc= 98.3% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.097, TAw acc= 99.1% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.096, TAw acc= 99.1% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.097, TAw acc= 99.1% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc= 99.1% |
| Epoch 132, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.092, TAw acc= 99.1% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.090, TAw acc= 99.1% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.090, TAw acc= 99.1% | *
| Epoch 135, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.096, TAw acc= 99.1% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.088, TAw acc= 99.1% | *
| Epoch 137, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.081, TAw acc=100.0% | *
| Epoch 138, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.088, TAw acc= 98.3% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.086, TAw acc= 99.1% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.084, TAw acc= 99.1% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.083, TAw acc= 99.1% |
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.083, TAw acc= 99.1% | lr=3.3e-03
| Epoch 143, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.083, TAw acc=100.0% |
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.084, TAw acc= 99.1% |
| Epoch 145, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc= 99.1% |
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc= 99.1% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.087, TAw acc= 99.1% | lr=1.1e-03
| Epoch 148, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.083, TAw acc=100.0% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.084, TAw acc= 99.1% |
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.084, TAw acc= 99.1% | lr=3.7e-04
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.081, TAw acc=100.0% |
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% | lr=1.2e-04
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.081, TAw acc=100.0% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% |
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% |
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.0s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.086 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at k=10/eeil_dsads_3/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.749, TAw acc= 13.5% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.159, TAw acc= 24.0% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.903, TAw acc= 33.3% | *
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.764, TAw acc= 41.7% | *
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.648, TAw acc= 51.0% | *
| Epoch   6, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.598, TAw acc= 42.7% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.551, TAw acc= 44.8% | *
| Epoch   8, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.473, TAw acc= 56.2% | *
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.476, TAw acc= 39.6% |
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.374, TAw acc= 58.3% | *
| Epoch  11, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.389, TAw acc= 52.1% |
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.298, TAw acc= 66.7% | *
| Epoch  13, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.261, TAw acc= 71.9% | *
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.256, TAw acc= 53.1% | *
| Epoch  15, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.251, TAw acc= 67.7% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.218, TAw acc= 54.2% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.159, TAw acc= 66.7% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.137, TAw acc= 70.8% | *
| Epoch  19, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.099, TAw acc= 67.7% | *
| Epoch  20, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.076, TAw acc= 77.1% | *
| Epoch  21, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.055, TAw acc= 70.8% | *
| Epoch  22, time=  0.4s | Train: skip eval | Valid: time=  0.3s loss=1.060, TAw acc= 65.6% |
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.008, TAw acc= 82.3% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.005, TAw acc= 76.0% | *
| Epoch  25, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.972, TAw acc= 72.9% | *
| Epoch  26, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.966, TAw acc= 68.8% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.934, TAw acc= 84.4% | *
| Epoch  28, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.887, TAw acc= 77.1% | *
| Epoch  29, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.965, TAw acc= 68.8% |
| Epoch  30, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.892, TAw acc= 77.1% |
| Epoch  31, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.857, TAw acc= 78.1% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.856, TAw acc= 81.2% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.910, TAw acc= 75.0% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.815, TAw acc= 77.1% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.785, TAw acc= 86.5% | *
| Epoch  36, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.780, TAw acc= 84.4% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.772, TAw acc= 89.6% | *
| Epoch  38, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.802, TAw acc= 80.2% |
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.730, TAw acc= 82.3% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.801, TAw acc= 80.2% |
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.744, TAw acc= 79.2% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.730, TAw acc= 79.2% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.688, TAw acc= 84.4% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.680, TAw acc= 88.5% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.665, TAw acc= 88.5% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.659, TAw acc= 86.5% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.662, TAw acc= 89.6% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.635, TAw acc= 87.5% | *
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.648, TAw acc= 86.5% |
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.614, TAw acc= 86.5% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.604, TAw acc= 89.6% | *
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.614, TAw acc= 91.7% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.587, TAw acc= 89.6% | *
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.584, TAw acc= 93.8% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.584, TAw acc= 88.5% |
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.569, TAw acc= 87.5% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.565, TAw acc= 83.3% | *
