	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [22, 74, 106, 49, 19, 21, 97, 69, 57, 30, 44, 92, 140, 2, 63, 129, 13, 82, 32, 96, 86, 108, 143, 93, 137, 115, 7, 23, 15, 42, 117, 48, 136, 141, 114, 5, 145, 17, 128, 147, 68, 18, 16, 110, 61, 66, 45, 103, 122, 59, 139, 95, 50, 76, 144, 36, 101, 150, 81, 47, 73, 120, 4, 125, 113, 151, 37, 70, 75, 56, 26, 77, 64, 58, 78, 60, 39, 55, 89, 132, 131, 146, 0, 104, 65, 38, 12, 91, 3, 138, 123, 29, 51, 71, 41, 80, 62, 79, 28, 105, 118, 148, 94, 11, 35, 84, 14, 46, 99, 109, 34, 124, 88, 67, 142, 127, 121, 52, 85, 102, 100, 133, 33, 134, 8, 25, 83, 107, 112, 135, 27, 10, 90, 20, 31, 9, 119, 116, 53, 43, 40, 24, 72, 149, 130, 6, 87, 1, 98, 126, 111, 54]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.1s loss=2.463, TAw acc= 13.9% | *
| Epoch  27, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.433, TAw acc= 50.4% | *
| Epoch  28, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.381, TAw acc= 65.2% | *
| Epoch  29, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.372, TAw acc= 54.8% | *
| Epoch  30, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.295, TAw acc= 67.8% | *
| Epoch  31, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.274, TAw acc= 68.7% | *
| Epoch  32, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.233, TAw acc= 79.1% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.227, TAw acc= 87.0% | *
| Epoch  34, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.242, TAw acc= 58.3% |
| Epoch  35, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.201, TAw acc= 65.2% | *
| Epoch  36, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.164, TAw acc= 85.2% | *
| Epoch  37, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.148, TAw acc= 75.7% | *
| Epoch  38, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=1.148, TAw acc= 60.9% | *
| Epoch  39, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.097, TAw acc= 69.6% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.060, TAw acc= 86.1% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.055, TAw acc= 76.5% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.045, TAw acc= 78.3% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.007, TAw acc= 82.6% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=1.006, TAw acc= 73.0% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.928, TAw acc= 82.6% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.921, TAw acc= 90.4% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.884, TAw acc= 86.1% | *
| Epoch  48, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.925, TAw acc= 78.3% |
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.853, TAw acc= 84.3% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.878, TAw acc= 80.0% |
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.845, TAw acc= 92.2% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.812, TAw acc= 95.7% | *
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.837, TAw acc= 82.6% |
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.764, TAw acc= 87.8% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.826, TAw acc= 82.6% |
| Epoch  56, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.774, TAw acc= 91.3% |
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.784, TAw acc= 80.0% |
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.763, TAw acc= 87.0% | *
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.697, TAw acc= 96.5% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.737, TAw acc= 90.4% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.717, TAw acc= 87.8% |
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.689, TAw acc= 95.7% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.662, TAw acc= 94.8% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.659, TAw acc= 80.9% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.650, TAw acc= 91.3% | *
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.639, TAw acc= 92.2% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.592, TAw acc= 96.5% | *
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.568, TAw acc= 96.5% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.564, TAw acc= 96.5% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.599, TAw acc= 92.2% |
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.598, TAw acc= 80.9% |
| Epoch  72, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.551, TAw acc= 95.7% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.522, TAw acc= 96.5% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.535, TAw acc= 96.5% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.589, TAw acc= 80.9% |
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.547, TAw acc= 91.3% |
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.530, TAw acc= 93.9% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.505, TAw acc= 94.8% | *
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.515, TAw acc= 94.8% |
| Epoch  80, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.484, TAw acc= 95.7% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.449, TAw acc= 98.3% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.448, TAw acc= 97.4% | *
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.474, TAw acc= 88.7% |
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.430, TAw acc= 98.3% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.445, TAw acc= 88.7% |
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.421, TAw acc= 97.4% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.432, TAw acc= 95.7% |
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.416, TAw acc= 96.5% | *
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.401, TAw acc= 97.4% | *
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.383, TAw acc= 97.4% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.375, TAw acc= 96.5% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.388, TAw acc= 98.3% |
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.374, TAw acc= 90.4% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.374, TAw acc= 97.4% | *
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.342, TAw acc= 97.4% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.355, TAw acc= 98.3% |
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.362, TAw acc= 98.3% |
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.393, TAw acc= 86.1% |
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.337, TAw acc= 98.3% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.348, TAw acc= 94.8% |
| Epoch 101, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.316, TAw acc= 98.3% | *
| Epoch 102, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.404, TAw acc= 85.2% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.307, TAw acc= 98.3% | *
| Epoch 104, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.309, TAw acc= 93.9% |
| Epoch 105, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.302, TAw acc= 98.3% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.294, TAw acc= 97.4% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.267, TAw acc= 98.3% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.279, TAw acc= 98.3% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.288, TAw acc= 98.3% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.287, TAw acc= 98.3% |
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.271, TAw acc= 98.3% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.273, TAw acc= 98.3% | lr=3.3e-03
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.274, TAw acc= 99.1% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.285, TAw acc= 98.3% |
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.289, TAw acc= 98.3% |
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.280, TAw acc= 98.3% |
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.276, TAw acc= 98.3% | lr=1.1e-03
| Epoch 118, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.269, TAw acc= 98.3% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.276, TAw acc= 98.3% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.277, TAw acc= 98.3% |
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.278, TAw acc= 98.3% |
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.279, TAw acc= 98.3% | lr=3.7e-04
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.267, TAw acc= 98.3% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.268, TAw acc= 98.3% |
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.268, TAw acc= 98.3% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.269, TAw acc= 98.3% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.270, TAw acc= 98.3% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.271, TAw acc= 98.3% | lr=1.2e-04
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.267, TAw acc= 98.3% |
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.267, TAw acc= 98.3% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.268, TAw acc= 98.3% |
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=0.268, TAw acc= 98.3% |
| Epoch 133, time=  0.1s | Train: skip eval | Valid: time=  0.1s loss=0.268, TAw acc= 98.3% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 416 train exemplars, time=  0.5s
416
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.306 | TAw acc= 95.8%, forg=  0.0%| TAg acc= 95.8%, forg=  0.0% <<<
Save at k=100/icarl_dsads_2/har_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=7.017, TAw acc= 39.6% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=6.005, TAw acc= 53.1% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=5.529, TAw acc= 54.2% | *
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=5.248, TAw acc= 57.3% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=5.144, TAw acc= 67.7% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=5.027, TAw acc= 61.5% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.926, TAw acc= 70.8% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.886, TAw acc= 65.6% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.797, TAw acc= 88.5% | *
| Epoch  10, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.767, TAw acc= 80.2% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.722, TAw acc= 75.0% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.703, TAw acc= 76.0% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.633, TAw acc= 72.9% | *
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.569, TAw acc= 86.5% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.522, TAw acc= 74.0% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.483, TAw acc= 86.5% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.465, TAw acc= 84.4% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.450, TAw acc= 86.5% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.440, TAw acc= 79.2% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.407, TAw acc= 83.3% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.347, TAw acc= 86.5% | *
| Epoch  22, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.352, TAw acc= 86.5% |
| Epoch  23, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.306, TAw acc= 90.6% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.279, TAw acc= 85.4% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.290, TAw acc= 87.5% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.256, TAw acc= 92.7% | *
| Epoch  27, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.278, TAw acc= 92.7% |
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.274, TAw acc= 82.3% |
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.200, TAw acc= 90.6% | *
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.208, TAw acc= 93.8% |
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.195, TAw acc= 91.7% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.189, TAw acc= 88.5% | *
| Epoch  33, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.157, TAw acc= 91.7% | *
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.131, TAw acc= 93.8% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.157, TAw acc= 93.8% |
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.121, TAw acc= 92.7% | *
| Epoch  37, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.115, TAw acc= 92.7% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.100, TAw acc= 94.8% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.098, TAw acc= 94.8% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.072, TAw acc= 94.8% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.081, TAw acc= 90.6% |
| Epoch  42, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.065, TAw acc= 92.7% | *
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=4.059, TAw acc= 92.7% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=4.047, TAw acc= 94.8% | *
| Epoch  45, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.032, TAw acc= 94.8% | *
| Epoch  46, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.000, TAw acc= 93.8% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=4.037, TAw acc= 93.8% |
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=4.018, TAw acc= 93.8% |
| Epoch  49, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.999, TAw acc= 93.8% | *
| Epoch  50, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.977, TAw acc= 93.8% | *
| Epoch  51, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.964, TAw acc= 94.8% | *
| Epoch  52, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.964, TAw acc= 93.8% |
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.980, TAw acc= 93.8% |
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.932, TAw acc= 94.8% | *
| Epoch  55, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.953, TAw acc= 94.8% |
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.938, TAw acc= 94.8% |
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.944, TAw acc= 94.8% |
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.947, TAw acc= 95.8% |
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.911, TAw acc= 94.8% | *
| Epoch  60, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.912, TAw acc= 94.8% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.906, TAw acc= 94.8% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.911, TAw acc= 92.7% |
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.881, TAw acc= 94.8% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.878, TAw acc= 95.8% | *
| Epoch  65, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.879, TAw acc= 94.8% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.865, TAw acc= 95.8% | *
| Epoch  67, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.888, TAw acc= 95.8% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.840, TAw acc= 95.8% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.864, TAw acc= 94.8% |
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.879, TAw acc= 95.8% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.852, TAw acc= 95.8% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.832, TAw acc= 95.8% | *
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.836, TAw acc= 95.8% |
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.833, TAw acc= 95.8% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.825, TAw acc= 94.8% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.823, TAw acc= 95.8% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.827, TAw acc= 95.8% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.807, TAw acc= 95.8% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.811, TAw acc= 94.8% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.796, TAw acc= 94.8% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.807, TAw acc= 95.8% |
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.804, TAw acc= 94.8% |
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.1s loss=3.792, TAw acc= 94.8% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.1s loss=3.796, TAw acc= 95.8% |
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.776, TAw acc= 95.8% | *
