	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [92, 74, 138, 83, 150, 46, 78, 110, 36, 80, 125, 53, 120, 31, 68, 17, 140, 58, 2, 102, 11, 85, 6, 104, 40, 122, 107, 127, 73, 41, 23, 89, 13, 84, 14, 67, 137, 90, 32, 26, 61, 69, 88, 126, 112, 66, 87, 134, 38, 113, 121, 54, 7, 93, 94, 86, 119, 82, 52, 44, 24, 28, 10, 131, 60, 29, 96, 77, 75, 70, 16, 55, 47, 100, 128, 65, 20, 144, 108, 147, 143, 8, 1, 117, 133, 33, 76, 99, 132, 0, 59, 151, 145, 49, 79, 3, 43, 97, 63, 71, 35, 146, 103, 101, 98, 18, 30, 42, 48, 21, 45, 123, 116, 149, 37, 50, 139, 136, 129, 148, 5, 57, 15, 51, 81, 34, 91, 124, 106, 135, 114, 95, 118, 142, 115, 64, 141, 27, 19, 62, 12, 39, 111, 56, 9, 72, 130, 22, 105, 25, 109, 4]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.3s loss=2.468, TAw acc= 16.5% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 95.7% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.322, TAw acc= 97.4% |
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.295, TAw acc= 99.1% | *
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.284, TAw acc= 98.3% | *
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.318, TAw acc= 93.9% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.286, TAw acc= 97.4% |
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.271, TAw acc= 97.4% | *
| Epoch  77, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.263, TAw acc= 97.4% | *
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.251, TAw acc= 97.4% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.254, TAw acc= 97.4% |
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.251, TAw acc= 98.3% | *
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.231, TAw acc=100.0% | *
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.227, TAw acc= 99.1% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.226, TAw acc= 99.1% | *
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.219, TAw acc= 97.4% | *
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.224, TAw acc= 97.4% |
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.213, TAw acc= 97.4% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 99.1% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.200, TAw acc= 99.1% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.195, TAw acc=100.0% | *
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.200, TAw acc= 97.4% |
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.206, TAw acc= 97.4% |
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc=100.0% | *
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.177, TAw acc=100.0% | *
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.176, TAw acc=100.0% | *
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.168, TAw acc=100.0% | *
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.168, TAw acc=100.0% | *
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.169, TAw acc=100.0% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.164, TAw acc=100.0% | *
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.158, TAw acc=100.0% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.159, TAw acc= 97.4% |
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc=100.0% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc=100.0% |
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.147, TAw acc=100.0% | *
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.143, TAw acc=100.0% | *
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc=100.0% | *
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc=100.0% | *
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc=100.0% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc=100.0% | *
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc=100.0% |
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc=100.0% | *
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.125, TAw acc=100.0% | *
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.124, TAw acc=100.0% | *
| Epoch 113, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc=100.0% | *
| Epoch 114, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.121, TAw acc=100.0% | *
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc=100.0% | *
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.116, TAw acc=100.0% | *
| Epoch 117, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.112, TAw acc=100.0% | *
| Epoch 118, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.113, TAw acc=100.0% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.114, TAw acc=100.0% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.128, TAw acc=100.0% |
| Epoch 121, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.109, TAw acc=100.0% | *
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc=100.0% | *
| Epoch 123, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc=100.0% | *
| Epoch 124, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc=100.0% | *
| Epoch 125, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 98.3% |
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.101, TAw acc=100.0% | *
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.095, TAw acc=100.0% | *
| Epoch 128, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.094, TAw acc=100.0% | *
| Epoch 129, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.094, TAw acc=100.0% |
| Epoch 130, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.102, TAw acc=100.0% |
| Epoch 131, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.091, TAw acc=100.0% | *
| Epoch 132, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.091, TAw acc=100.0% |
| Epoch 133, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.088, TAw acc=100.0% | *
| Epoch 134, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc=100.0% | *
| Epoch 135, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.086, TAw acc=100.0% |
| Epoch 136, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc=100.0% | *
| Epoch 137, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.083, TAw acc=100.0% | *
| Epoch 138, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% | *
| Epoch 139, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% | *
| Epoch 140, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.080, TAw acc=100.0% | *
| Epoch 141, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.079, TAw acc=100.0% | *
| Epoch 142, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.077, TAw acc=100.0% | *
| Epoch 143, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.076, TAw acc=100.0% | *
| Epoch 144, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.075, TAw acc=100.0% | *
| Epoch 145, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.076, TAw acc=100.0% |
| Epoch 146, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.075, TAw acc=100.0% | *
| Epoch 147, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.072, TAw acc=100.0% | *
| Epoch 148, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.072, TAw acc=100.0% | *
| Epoch 149, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.069, TAw acc=100.0% | *
| Epoch 150, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.071, TAw acc=100.0% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.069, TAw acc=100.0% | *
| Epoch 152, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.068, TAw acc=100.0% | *
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.068, TAw acc=100.0% |
| Epoch 154, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.066, TAw acc=100.0% | *
| Epoch 155, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.065, TAw acc=100.0% | *
| Epoch 156, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.072, TAw acc=100.0% |
| Epoch 157, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.065, TAw acc=100.0% | *
| Epoch 158, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.063, TAw acc=100.0% | *
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.069, TAw acc=100.0% |
| Epoch 160, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.069, TAw acc=100.0% |
| Epoch 161, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% | *
| Epoch 162, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.061, TAw acc=100.0% | *
| Epoch 163, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.060, TAw acc=100.0% | *
| Epoch 164, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.059, TAw acc=100.0% | *
| Epoch 165, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.057, TAw acc=100.0% | *
| Epoch 166, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.057, TAw acc=100.0% |
| Epoch 167, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.057, TAw acc=100.0% | *
| Epoch 168, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.056, TAw acc=100.0% | *
| Epoch 169, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.057, TAw acc=100.0% |
| Epoch 170, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.056, TAw acc=100.0% |
| Epoch 171, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.056, TAw acc=100.0% | *
| Epoch 172, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.054, TAw acc=100.0% | *
| Epoch 173, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.053, TAw acc=100.0% | *
| Epoch 174, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.053, TAw acc=100.0% | *
| Epoch 175, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.053, TAw acc=100.0% |
| Epoch 176, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.052, TAw acc=100.0% | *
| Epoch 177, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.051, TAw acc=100.0% | *
| Epoch 178, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.050, TAw acc=100.0% | *
| Epoch 179, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.051, TAw acc=100.0% |
| Epoch 180, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.050, TAw acc=100.0% | *
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.049, TAw acc=100.0% | *
| Epoch 182, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.048, TAw acc=100.0% | *
| Epoch 183, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.047, TAw acc=100.0% | *
| Epoch 184, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.062, TAw acc=100.0% |
| Epoch 185, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.046, TAw acc=100.0% | *
| Epoch 186, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.046, TAw acc=100.0% | *
| Epoch 187, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.045, TAw acc=100.0% | *
| Epoch 188, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.045, TAw acc=100.0% | *
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.044, TAw acc=100.0% | *
| Epoch 190, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.044, TAw acc=100.0% | *
| Epoch 191, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.044, TAw acc=100.0% | *
| Epoch 192, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.044, TAw acc=100.0% |
| Epoch 193, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.043, TAw acc=100.0% | *
| Epoch 194, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.043, TAw acc=100.0% | *
| Epoch 195, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.042, TAw acc=100.0% | *
| Epoch 196, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.042, TAw acc=100.0% | *
| Epoch 197, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.041, TAw acc=100.0% | *
| Epoch 198, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.042, TAw acc=100.0% |
| Epoch 199, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.041, TAw acc=100.0% | *
| Epoch 200, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.041, TAw acc=100.0% | *
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.0s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.036 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at k=10/eeil_dsads_5/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=2.905, TAw acc= 32.3% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.029, TAw acc= 38.5% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.719, TAw acc= 57.3% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.584, TAw acc= 53.1% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.422, TAw acc= 81.2% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.348, TAw acc= 70.8% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.256, TAw acc= 78.1% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.171, TAw acc= 86.5% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.141, TAw acc= 89.6% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.097, TAw acc= 66.7% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.053, TAw acc= 69.8% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.026, TAw acc= 80.2% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.962, TAw acc= 85.4% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.935, TAw acc= 78.1% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.912, TAw acc= 80.2% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.870, TAw acc= 84.4% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.864, TAw acc= 81.2% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.819, TAw acc= 81.2% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.789, TAw acc= 83.3% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.804, TAw acc= 80.2% |
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.765, TAw acc= 81.2% | *
