	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [24, 34, 96, 44, 127, 126, 1, 40, 69, 79, 116, 114, 131, 38, 137, 136, 104, 145, 6, 132, 37, 20, 12, 8, 7, 31, 45, 41, 65, 135, 138, 67, 93, 35, 75, 109, 121, 15, 140, 134, 148, 83, 47, 82, 16, 117, 76, 51, 53, 55, 54, 130, 139, 133, 105, 11, 56, 43, 113, 101, 94, 143, 90, 21, 2, 149, 123, 74, 77, 68, 95, 0, 84, 13, 72, 110, 39, 88, 106, 59, 122, 80, 52, 151, 22, 10, 42, 70, 29, 124, 112, 91, 129, 144, 36, 115, 27, 102, 33, 66, 17, 23, 86, 5, 9, 32, 25, 92, 125, 150, 4, 60, 118, 61, 19, 46, 111, 97, 99, 18, 71, 58, 73, 63, 120, 141, 98, 48, 26, 62, 78, 100, 3, 30, 128, 57, 107, 85, 146, 49, 64, 50, 28, 87, 103, 147, 108, 142, 89, 119, 14, 81]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.2s loss=2.472, TAw acc= 13.9% | *
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.483, TAw acc= 97.4% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.459, TAw acc= 96.5% | *
| Epoch  70, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.446, TAw acc= 98.3% | *
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.437, TAw acc= 98.3% | *
| Epoch  72, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.455, TAw acc= 93.0% |
| Epoch  73, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.414, TAw acc= 98.3% | *
| Epoch  74, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.433, TAw acc= 92.2% |
| Epoch  75, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.395, TAw acc= 98.3% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.382, TAw acc= 98.3% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.383, TAw acc=100.0% |
| Epoch  78, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.405, TAw acc= 92.2% |
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.377, TAw acc= 98.3% | *
| Epoch  80, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.375, TAw acc= 98.3% | *
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.348, TAw acc= 98.3% | *
| Epoch  82, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.344, TAw acc= 93.9% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.330, TAw acc= 98.3% | *
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.329, TAw acc= 98.3% | *
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.311, TAw acc= 98.3% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc=100.0% | *
| Epoch  87, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.302, TAw acc= 99.1% | *
| Epoch  88, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.298, TAw acc=100.0% | *
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.314, TAw acc= 93.0% |
| Epoch  90, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.280, TAw acc= 98.3% | *
| Epoch  91, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.276, TAw acc= 98.3% | *
| Epoch  92, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.270, TAw acc= 98.3% | *
| Epoch  93, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.266, TAw acc= 98.3% | *
| Epoch  94, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.262, TAw acc= 98.3% | *
| Epoch  95, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.257, TAw acc= 98.3% | *
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.271, TAw acc= 93.0% |
| Epoch  97, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.255, TAw acc= 98.3% | *
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.240, TAw acc= 98.3% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.246, TAw acc= 95.7% |
| Epoch 100, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.237, TAw acc= 99.1% | *
| Epoch 101, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.227, TAw acc= 99.1% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.224, TAw acc= 99.1% | *
| Epoch 103, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.228, TAw acc= 98.3% |
| Epoch 104, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.218, TAw acc= 98.3% | *
| Epoch 105, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.223, TAw acc= 95.7% |
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.208, TAw acc= 98.3% | *
| Epoch 107, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.210, TAw acc= 97.4% |
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.206, TAw acc= 98.3% | *
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.201, TAw acc= 97.4% | *
| Epoch 110, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.197, TAw acc= 98.3% | *
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.194, TAw acc= 98.3% | *
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.195, TAw acc= 97.4% |
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.199, TAw acc= 98.3% |
| Epoch 114, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.183, TAw acc= 98.3% | *
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.181, TAw acc= 98.3% | *
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.193, TAw acc= 98.3% |
| Epoch 117, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.176, TAw acc= 98.3% | *
| Epoch 118, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.172, TAw acc= 98.3% | *
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.170, TAw acc= 98.3% | *
| Epoch 120, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.169, TAw acc= 98.3% | *
| Epoch 121, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 99.1% | *
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.179, TAw acc= 98.3% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 98.3% | *
| Epoch 124, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.199, TAw acc= 95.7% |
| Epoch 125, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc=100.0% | *
| Epoch 126, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.154, TAw acc= 98.3% | *
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.153, TAw acc= 98.3% | *
| Epoch 128, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 98.3% |
| Epoch 129, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.166, TAw acc= 97.4% |
| Epoch 130, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc=100.0% |
| Epoch 131, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.144, TAw acc= 99.1% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 99.1% | *
| Epoch 133, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.138, TAw acc= 99.1% | *
| Epoch 134, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.138, TAw acc= 99.1% | *
| Epoch 135, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc=100.0% | *
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc=100.0% | *
| Epoch 137, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 98.3% |
| Epoch 138, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.132, TAw acc= 99.1% | *
| Epoch 139, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.130, TAw acc= 99.1% | *
| Epoch 140, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.129, TAw acc= 99.1% | *
| Epoch 141, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.144, TAw acc= 99.1% |
| Epoch 142, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.126, TAw acc= 99.1% | *
| Epoch 143, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.123, TAw acc=100.0% | *
| Epoch 144, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.133, TAw acc= 97.4% |
| Epoch 145, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc= 99.1% | *
| Epoch 146, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc= 99.1% | *
| Epoch 147, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.120, TAw acc= 99.1% | *
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc= 99.1% | *
| Epoch 149, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.116, TAw acc= 99.1% | *
| Epoch 150, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.113, TAw acc=100.0% | *
| Epoch 151, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.114, TAw acc= 99.1% |
| Epoch 152, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.114, TAw acc= 99.1% |
| Epoch 153, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.121, TAw acc=100.0% |
| Epoch 154, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.112, TAw acc=100.0% | *
| Epoch 155, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.109, TAw acc=100.0% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.107, TAw acc=100.0% | *
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.106, TAw acc=100.0% | *
| Epoch 158, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.106, TAw acc=100.0% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.103, TAw acc=100.0% | *
| Epoch 160, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc=100.0% | *
| Epoch 161, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.133, TAw acc= 96.5% |
| Epoch 162, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.103, TAw acc= 99.1% |
| Epoch 163, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.100, TAw acc=100.0% | *
| Epoch 164, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.099, TAw acc=100.0% | *
| Epoch 165, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.098, TAw acc=100.0% | *
| Epoch 166, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.098, TAw acc=100.0% | *
| Epoch 167, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.097, TAw acc=100.0% | *
| Epoch 168, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.095, TAw acc=100.0% | *
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.094, TAw acc=100.0% | *
| Epoch 170, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.096, TAw acc=100.0% |
| Epoch 171, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.098, TAw acc=100.0% |
| Epoch 172, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.100, TAw acc=100.0% |
| Epoch 173, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.092, TAw acc= 99.1% | *
| Epoch 174, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.090, TAw acc=100.0% | *
| Epoch 175, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.090, TAw acc=100.0% |
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.088, TAw acc=100.0% | *
| Epoch 177, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.087, TAw acc=100.0% | *
| Epoch 178, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.089, TAw acc= 99.1% |
| Epoch 179, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.086, TAw acc=100.0% | *
| Epoch 180, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.086, TAw acc=100.0% | *
| Epoch 181, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.085, TAw acc=100.0% | *
| Epoch 182, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.084, TAw acc=100.0% | *
| Epoch 183, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.084, TAw acc=100.0% | *
| Epoch 184, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.084, TAw acc=100.0% |
| Epoch 185, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.082, TAw acc=100.0% | *
| Epoch 186, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% | *
| Epoch 187, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.082, TAw acc=100.0% |
| Epoch 188, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.081, TAw acc=100.0% | *
| Epoch 189, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.094, TAw acc= 98.3% |
| Epoch 190, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.078, TAw acc=100.0% | *
| Epoch 191, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.078, TAw acc=100.0% | *
| Epoch 192, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.077, TAw acc=100.0% | *
| Epoch 193, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.076, TAw acc=100.0% | *
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.076, TAw acc=100.0% | *
| Epoch 195, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.076, TAw acc=100.0% |
| Epoch 196, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.075, TAw acc=100.0% | *
| Epoch 197, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.074, TAw acc=100.0% | *
| Epoch 198, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.075, TAw acc=100.0% |
| Epoch 199, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.076, TAw acc=100.0% |
| Epoch 200, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.073, TAw acc=100.0% | *
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.	Needed: 100
Not enough samples to store. Select all samples instead.	Needed: 39
Not enough samples to store. Select all samples instead.	Needed: 35
| Selected 421 train exemplars, time=  0.0s
421
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.064 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at k=100/eeil_e5_dsads_5/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=3.595, TAw acc= 18.8% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.316, TAw acc= 43.8% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=2.033, TAw acc= 50.0% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.809, TAw acc= 63.5% | *
| Epoch   5, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=1.723, TAw acc= 66.7% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.597, TAw acc= 81.2% | *
| Epoch   7, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.481, TAw acc= 81.2% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.411, TAw acc= 93.8% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.420, TAw acc= 96.9% |
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.286, TAw acc= 75.0% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.277, TAw acc= 89.6% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.271, TAw acc= 92.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.254, TAw acc= 97.9% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.147, TAw acc= 99.0% | *
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.097, TAw acc=100.0% | *
| Epoch  16, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.036, TAw acc=100.0% | *
| Epoch  17, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.995, TAw acc= 99.0% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.994, TAw acc= 99.0% | *
