	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [3, 126, 86, 91, 56, 142, 132, 51, 105, 95, 26, 101, 43, 10, 100, 138, 144, 131, 119, 46, 81, 96, 14, 21, 42, 97, 36, 12, 94, 88, 5, 64, 109, 113, 129, 134, 6, 19, 31, 60, 15, 120, 55, 82, 83, 28, 71, 65, 44, 45, 133, 102, 7, 75, 112, 150, 61, 23, 18, 147, 151, 0, 63, 135, 76, 114, 89, 104, 74, 87, 115, 29, 8, 106, 148, 52, 141, 53, 25, 143, 40, 93, 124, 125, 85, 57, 140, 20, 73, 24, 136, 54, 1, 22, 30, 84, 17, 67, 37, 116, 122, 11, 92, 47, 78, 111, 108, 13, 2, 90, 137, 77, 59, 9, 99, 128, 149, 35, 145, 146, 118, 62, 110, 72, 121, 79, 38, 49, 41, 50, 139, 123, 103, 70, 80, 4, 107, 33, 48, 117, 32, 34, 69, 58, 27, 68, 16, 66, 39, 127, 130, 98]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.9s | Train: skip eval | Valid: time=  0.3s loss=2.430, TAw acc= 11.3% | *
| Epoch  53, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.439, TAw acc= 95.7% | *
| Epoch  54, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.415, TAw acc= 94.8% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.471, TAw acc= 95.7% |
| Epoch  56, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.411, TAw acc= 96.5% | *
| Epoch  57, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.400, TAw acc= 95.7% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.392, TAw acc= 96.5% | *
| Epoch  59, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.366, TAw acc= 96.5% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.372, TAw acc= 95.7% |
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.352, TAw acc= 96.5% | *
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.340, TAw acc= 95.7% | *
| Epoch  63, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.326, TAw acc= 94.8% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.321, TAw acc= 96.5% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.324, TAw acc= 96.5% |
| Epoch  66, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.309, TAw acc= 95.7% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.312, TAw acc= 96.5% |
| Epoch  68, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.294, TAw acc= 96.5% | *
| Epoch  69, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.288, TAw acc= 96.5% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.348, TAw acc= 94.8% |
| Epoch  71, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.284, TAw acc= 96.5% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.271, TAw acc= 95.7% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.266, TAw acc= 96.5% | *
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.269, TAw acc= 96.5% |
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.257, TAw acc= 96.5% | *
| Epoch  76, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc= 96.5% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc= 96.5% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 96.5% | *
| Epoch  79, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.250, TAw acc= 96.5% |
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.244, TAw acc= 96.5% | *
| Epoch  81, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.236, TAw acc= 96.5% | *
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.231, TAw acc= 96.5% | *
| Epoch  83, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.241, TAw acc= 96.5% |
| Epoch  84, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.230, TAw acc= 96.5% | *
| Epoch  85, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.218, TAw acc= 96.5% | *
| Epoch  86, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.218, TAw acc= 96.5% | *
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 96.5% | *
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.218, TAw acc= 96.5% |
| Epoch  89, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 95.7% |
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.209, TAw acc= 96.5% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.207, TAw acc= 96.5% | *
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.204, TAw acc= 96.5% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 96.5% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.210, TAw acc= 96.5% |
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.198, TAw acc= 96.5% |
| Epoch  96, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 96.5% | *
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.199, TAw acc= 96.5% |
| Epoch  98, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.188, TAw acc= 96.5% | *
| Epoch  99, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 96.5% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 96.5% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 96.5% | *
| Epoch 102, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.197, TAw acc= 96.5% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.186, TAw acc= 96.5% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 96.5% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.174, TAw acc= 96.5% | *
| Epoch 106, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 96.5% | *
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 96.5% |
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.174, TAw acc= 96.5% |
| Epoch 109, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.168, TAw acc= 96.5% | *
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.171, TAw acc= 96.5% |
| Epoch 111, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc= 96.5% |
| Epoch 112, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.167, TAw acc= 96.5% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 96.5% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.166, TAw acc= 96.5% | *
| Epoch 115, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.198, TAw acc= 94.8% |
| Epoch 116, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc= 96.5% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 96.5% |
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.160, TAw acc= 96.5% | *
| Epoch 119, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.163, TAw acc= 96.5% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 96.5% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.153, TAw acc= 96.5% | *
| Epoch 122, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.155, TAw acc= 96.5% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 96.5% |
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.154, TAw acc= 96.5% |
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.153, TAw acc= 96.5% | *
| Epoch 126, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 96.5% | *
| Epoch 127, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 96.5% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 96.5% | *
| Epoch 129, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 96.5% | *
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 96.5% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.143, TAw acc= 96.5% | *
| Epoch 132, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.143, TAw acc= 96.5% | *
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 96.5% | *
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 96.5% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.142, TAw acc= 96.5% |
| Epoch 136, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.139, TAw acc= 96.5% | *
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 96.5% | *
| Epoch 138, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.145, TAw acc= 96.5% |
| Epoch 139, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.140, TAw acc= 96.5% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 96.5% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 96.5% | *
| Epoch 142, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.136, TAw acc= 96.5% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 96.5% | *
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.131, TAw acc= 96.5% | *
| Epoch 146, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 95.7% |
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 96.5% |
| Epoch 149, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% |
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% | lr=3.3e-03
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 96.5% |
| Epoch 152, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 96.5% |
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 96.5% |
| Epoch 154, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.134, TAw acc= 96.5% |
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.3s loss=0.135, TAw acc= 96.5% | lr=1.1e-03
| Epoch 156, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% |
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% |
| Epoch 159, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.132, TAw acc= 96.5% |
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.133, TAw acc= 96.5% | lr=3.7e-04
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 162, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 164, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% | lr=1.2e-04
| Epoch 166, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 168, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.131, TAw acc= 96.5% |
| Epoch 169, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% |
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 96.5% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
| Selected 120 train exemplars, time=  0.0s
120
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.106 | TAw acc= 97.9%, forg=  0.0%| TAg acc= 97.9%, forg=  0.0% <<<
Save at k=10/eeil_dsads_4/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=2.815, TAw acc= 24.0% | *
| Epoch   2, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=2.139, TAw acc= 51.0% | *
| Epoch   3, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.926, TAw acc= 46.9% | *
| Epoch   4, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.776, TAw acc= 58.3% | *
| Epoch   5, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.651, TAw acc= 65.6% | *
| Epoch   6, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.572, TAw acc= 57.3% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.515, TAw acc= 75.0% | *
| Epoch   8, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.454, TAw acc= 71.9% | *
| Epoch   9, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.359, TAw acc= 80.2% | *
| Epoch  10, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.288, TAw acc= 77.1% | *
| Epoch  11, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.248, TAw acc= 87.5% | *
| Epoch  12, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.196, TAw acc= 89.6% | *
| Epoch  13, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.140, TAw acc= 90.6% | *
| Epoch  14, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=1.144, TAw acc= 80.2% |
| Epoch  15, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.071, TAw acc= 90.6% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.037, TAw acc= 86.5% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.985, TAw acc= 90.6% | *
| Epoch  18, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.968, TAw acc= 87.5% | *
| Epoch  19, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.929, TAw acc= 95.8% | *
| Epoch  20, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.877, TAw acc= 92.7% | *
| Epoch  21, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.952, TAw acc= 70.8% |
| Epoch  22, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.846, TAw acc= 95.8% | *
| Epoch  23, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.813, TAw acc= 94.8% | *
| Epoch  24, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.802, TAw acc= 96.9% | *
| Epoch  25, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.848, TAw acc= 77.1% |
| Epoch  26, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.741, TAw acc= 94.8% | *
| Epoch  27, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.707, TAw acc= 96.9% | *
| Epoch  28, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.700, TAw acc= 93.8% | *
| Epoch  29, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.711, TAw acc= 93.8% |
| Epoch  30, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.684, TAw acc= 95.8% | *
| Epoch  31, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.635, TAw acc= 95.8% | *
| Epoch  32, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.671, TAw acc= 90.6% |
| Epoch  33, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.647, TAw acc= 94.8% |
| Epoch  34, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.615, TAw acc= 94.8% | *
| Epoch  35, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.578, TAw acc= 95.8% | *
| Epoch  36, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.578, TAw acc= 95.8% | *
| Epoch  37, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.567, TAw acc= 96.9% | *
| Epoch  38, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.548, TAw acc= 95.8% | *
| Epoch  39, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.524, TAw acc= 95.8% | *
| Epoch  40, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.519, TAw acc= 96.9% | *
| Epoch  41, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.514, TAw acc= 95.8% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.517, TAw acc= 95.8% |
| Epoch  43, time=  0.3s | Train: skip eval | Valid: time=  0.3s loss=0.487, TAw acc= 96.9% | *
| Epoch  44, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.493, TAw acc= 96.9% |
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.490, TAw acc= 93.8% |
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.485, TAw acc= 94.8% | *
| Epoch  47, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.457, TAw acc= 95.8% | *
| Epoch  48, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=0.446, TAw acc= 95.8% | *
