	dataset_config: {'path': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'path_test': '/home/fr27/Documents/pyscript/har/DSADS/dsads.mat', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [26, 97, 149, 89, 63, 69, 147, 142, 12, 99, 94, 109, 4, 13, 25, 39, 56, 75, 118, 90, 86, 100, 16, 52, 36, 80, 14, 32, 6, 82, 144, 151, 79, 53, 129, 146, 101, 110, 141, 119, 77, 42, 3, 11, 2, 10, 98, 85, 28, 102, 145, 8, 123, 44, 83, 113, 24, 139, 128, 114, 55, 31, 37, 130, 84, 107, 143, 57, 136, 47, 61, 88, 115, 46, 23, 74, 140, 67, 122, 112, 65, 116, 35, 106, 54, 62, 60, 18, 66, 131, 81, 1, 50, 87, 38, 21, 103, 148, 45, 138, 49, 20, 33, 5, 120, 71, 41, 7, 51, 124, 58, 40, 93, 22, 137, 29, 127, 96, 134, 111, 125, 132, 105, 92, 34, 68, 108, 72, 17, 59, 70, 15, 78, 43, 76, 121, 9, 27, 133, 91, 19, 150, 117, 135, 95, 0, 126, 104, 64, 30, 48, 73]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.8s | Train: skip eval | Valid: time=  0.2s loss=2.471, TAw acc= 17.4% | *
| Epoch  37, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.834, TAw acc= 81.7% | *
| Epoch  38, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.836, TAw acc= 85.2% |
| Epoch  39, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.788, TAw acc= 83.5% | *
| Epoch  40, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.768, TAw acc= 81.7% | *
| Epoch  41, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.746, TAw acc= 86.1% | *
| Epoch  42, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.757, TAw acc= 86.1% |
| Epoch  43, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.728, TAw acc= 80.9% | *
| Epoch  44, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.687, TAw acc= 93.9% | *
| Epoch  45, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.661, TAw acc= 92.2% | *
| Epoch  46, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.635, TAw acc= 92.2% | *
| Epoch  47, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.622, TAw acc= 96.5% | *
| Epoch  48, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.652, TAw acc= 84.3% |
| Epoch  49, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.596, TAw acc= 95.7% | *
| Epoch  50, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.589, TAw acc= 91.3% | *
| Epoch  51, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.572, TAw acc= 93.9% | *
| Epoch  52, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.548, TAw acc= 95.7% | *
| Epoch  53, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.557, TAw acc= 88.7% |
| Epoch  54, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.526, TAw acc= 96.5% | *
| Epoch  55, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.548, TAw acc= 93.9% |
| Epoch  56, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.555, TAw acc= 86.1% |
| Epoch  57, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.518, TAw acc= 92.2% | *
| Epoch  58, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.531, TAw acc= 94.8% |
| Epoch  59, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.469, TAw acc= 94.8% | *
| Epoch  60, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.462, TAw acc= 94.8% | *
| Epoch  61, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.489, TAw acc= 88.7% |
| Epoch  62, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.440, TAw acc= 94.8% | *
| Epoch  63, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.432, TAw acc= 92.2% | *
| Epoch  64, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.424, TAw acc= 95.7% | *
| Epoch  65, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.445, TAw acc= 96.5% |
| Epoch  66, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.400, TAw acc= 94.8% | *
| Epoch  67, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.405, TAw acc= 96.5% |
| Epoch  68, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.387, TAw acc= 95.7% | *
| Epoch  69, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.382, TAw acc= 94.8% | *
| Epoch  70, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.388, TAw acc= 95.7% |
| Epoch  71, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.372, TAw acc= 94.8% | *
| Epoch  72, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.357, TAw acc= 94.8% | *
| Epoch  73, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.358, TAw acc= 95.7% |
| Epoch  74, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.349, TAw acc= 95.7% | *
| Epoch  75, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.347, TAw acc= 95.7% | *
| Epoch  76, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.344, TAw acc= 95.7% | *
| Epoch  77, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.447, TAw acc= 87.0% |
| Epoch  78, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.353, TAw acc= 89.6% |
| Epoch  79, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.320, TAw acc= 95.7% | *
| Epoch  80, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.310, TAw acc= 95.7% | *
| Epoch  81, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.311, TAw acc= 94.8% |
| Epoch  82, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.331, TAw acc= 91.3% |
| Epoch  83, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.306, TAw acc= 96.5% | *
| Epoch  84, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.293, TAw acc= 95.7% | *
| Epoch  85, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.287, TAw acc= 95.7% | *
| Epoch  86, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.312, TAw acc= 91.3% |
| Epoch  87, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.312, TAw acc= 90.4% |
| Epoch  88, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.341, TAw acc= 89.6% |
| Epoch  89, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.300, TAw acc= 92.2% |
| Epoch  90, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.258, TAw acc= 96.5% | *
| Epoch  91, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.258, TAw acc= 95.7% |
| Epoch  92, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc= 94.8% | *
| Epoch  93, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.250, TAw acc= 95.7% | *
| Epoch  94, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.255, TAw acc= 97.4% |
| Epoch  95, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.244, TAw acc= 95.7% | *
| Epoch  96, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.249, TAw acc= 96.5% |
| Epoch  97, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.239, TAw acc= 96.5% | *
| Epoch  98, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.236, TAw acc= 96.5% | *
| Epoch  99, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.228, TAw acc= 96.5% | *
| Epoch 100, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.229, TAw acc= 96.5% |
| Epoch 101, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.227, TAw acc= 95.7% | *
| Epoch 102, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.236, TAw acc= 97.4% |
| Epoch 103, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.230, TAw acc= 95.7% |
| Epoch 104, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 96.5% | *
| Epoch 105, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.213, TAw acc= 95.7% | *
| Epoch 106, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.215, TAw acc= 95.7% |
| Epoch 107, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.199, TAw acc= 98.3% | *
| Epoch 108, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.202, TAw acc= 96.5% |
| Epoch 109, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.209, TAw acc= 95.7% |
| Epoch 110, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.202, TAw acc= 96.5% |
| Epoch 111, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.204, TAw acc= 96.5% |
| Epoch 112, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.194, TAw acc= 96.5% | *
| Epoch 113, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.196, TAw acc= 96.5% |
| Epoch 114, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.195, TAw acc= 96.5% |
| Epoch 115, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.197, TAw acc= 97.4% |
| Epoch 116, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.189, TAw acc= 96.5% | *
| Epoch 117, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.178, TAw acc= 95.7% | *
| Epoch 118, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.184, TAw acc= 96.5% |
| Epoch 119, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.208, TAw acc= 96.5% |
| Epoch 120, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 96.5% | *
| Epoch 121, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.177, TAw acc= 96.5% |
| Epoch 122, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.175, TAw acc= 97.4% |
| Epoch 123, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.173, TAw acc= 96.5% | *
| Epoch 124, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.185, TAw acc= 94.8% |
| Epoch 125, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 97.4% | *
| Epoch 126, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.177, TAw acc= 96.5% |
| Epoch 127, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.167, TAw acc= 96.5% |
| Epoch 128, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.161, TAw acc= 96.5% | *
| Epoch 129, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.221, TAw acc= 90.4% |
| Epoch 130, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.162, TAw acc= 97.4% |
| Epoch 131, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 97.4% | *
| Epoch 132, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.156, TAw acc= 98.3% |
| Epoch 133, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.155, TAw acc= 96.5% |
| Epoch 134, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 95.7% | *
| Epoch 135, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.151, TAw acc= 97.4% |
| Epoch 136, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.149, TAw acc= 97.4% |
| Epoch 137, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.141, TAw acc= 98.3% | *
| Epoch 138, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 97.4% |
| Epoch 139, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.147, TAw acc= 97.4% |
| Epoch 140, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.151, TAw acc= 97.4% |
| Epoch 141, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.144, TAw acc= 96.5% |
| Epoch 142, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.138, TAw acc= 96.5% | *
| Epoch 143, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.150, TAw acc= 96.5% |
| Epoch 144, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 96.5% | *
| Epoch 145, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 98.3% |
| Epoch 146, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 97.4% |
| Epoch 147, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.137, TAw acc= 98.3% |
| Epoch 148, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.135, TAw acc= 97.4% |
| Epoch 149, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 97.4% | *
| Epoch 150, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 97.4% |
| Epoch 151, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.136, TAw acc= 98.3% |
| Epoch 152, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.131, TAw acc= 98.3% |
| Epoch 153, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.128, TAw acc= 98.3% | *
| Epoch 154, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.128, TAw acc= 98.3% | *
| Epoch 155, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.126, TAw acc= 97.4% | *
| Epoch 156, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.126, TAw acc= 99.1% | *
| Epoch 157, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.129, TAw acc= 97.4% |
| Epoch 158, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.148, TAw acc= 97.4% |
| Epoch 159, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.122, TAw acc= 98.3% | *
| Epoch 160, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.119, TAw acc= 97.4% | *
| Epoch 161, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.118, TAw acc= 97.4% | *
| Epoch 162, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.123, TAw acc= 97.4% |
| Epoch 163, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.121, TAw acc= 98.3% |
| Epoch 164, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc= 98.3% | *
| Epoch 165, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.129, TAw acc= 98.3% |
| Epoch 166, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.115, TAw acc= 98.3% | *
| Epoch 167, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc= 98.3% |
| Epoch 168, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.117, TAw acc= 98.3% |
| Epoch 169, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.113, TAw acc= 98.3% | *
| Epoch 170, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 98.3% | *
| Epoch 171, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 98.3% |
| Epoch 172, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 98.3% |
| Epoch 173, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.108, TAw acc= 97.4% | *
| Epoch 174, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.146, TAw acc= 98.3% |
| Epoch 175, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.115, TAw acc= 97.4% |
| Epoch 176, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 97.4% |
| Epoch 177, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.108, TAw acc= 96.5% | *
| Epoch 178, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 97.4% | *
| Epoch 179, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.105, TAw acc= 98.3% |
| Epoch 180, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.107, TAw acc= 98.3% |
| Epoch 181, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.105, TAw acc= 98.3% |
| Epoch 182, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.106, TAw acc= 98.3% |
| Epoch 183, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.111, TAw acc= 97.4% | lr=3.3e-03
| Epoch 184, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 98.3% |
| Epoch 185, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 98.3% |
| Epoch 186, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 98.3% |
| Epoch 187, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% | *
| Epoch 188, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 189, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.107, TAw acc= 98.3% |
| Epoch 190, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.105, TAw acc= 98.3% |
| Epoch 191, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 98.3% |
| Epoch 192, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.104, TAw acc= 98.3% | lr=1.1e-03
| Epoch 193, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 194, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 195, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 196, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 197, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% | lr=3.7e-04
| Epoch 198, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 199, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
| Epoch 200, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=0.103, TAw acc= 99.1% |
EXEMPLARS_PER_CLASS: 100
Not enough samples to store. Select all samples instead.	Needed: 100
Not enough samples to store. Select all samples instead.	Needed: 39
| Selected 413 train exemplars, time=  0.0s
413
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.130 | TAw acc= 97.9%, forg=  0.0%| TAg acc= 97.9%, forg=  0.0% <<<
Save at k=100/eeil_e5_dsads_1/har_flex_eeil
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=405, out_features=66, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=66, out_features=12, bias=True)
  )
)
======

************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=3.037, TAw acc= 35.4% | *
| Epoch   2, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=2.203, TAw acc= 57.3% | *
| Epoch   3, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.938, TAw acc= 44.8% | *
| Epoch   4, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.878, TAw acc= 57.3% | *
| Epoch   5, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.723, TAw acc= 63.5% | *
| Epoch   6, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.650, TAw acc= 65.6% | *
| Epoch   7, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.576, TAw acc= 75.0% | *
| Epoch   8, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.528, TAw acc= 70.8% | *
| Epoch   9, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.481, TAw acc= 77.1% | *
| Epoch  10, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.405, TAw acc= 89.6% | *
| Epoch  11, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.367, TAw acc= 80.2% | *
| Epoch  12, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.288, TAw acc= 91.7% | *
| Epoch  13, time=  0.3s | Train: skip eval | Valid: time=  0.2s loss=1.252, TAw acc= 95.8% | *
| Epoch  14, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.232, TAw acc= 90.6% | *
| Epoch  15, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.226, TAw acc= 99.0% | *
| Epoch  16, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.171, TAw acc= 97.9% | *
| Epoch  17, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.100, TAw acc= 95.8% | *
| Epoch  18, time=  0.2s | Train: skip eval | Valid: time=  0.2s loss=1.103, TAw acc= 94.8% |
